id,title,description,price,purchases,desc_length
5975850,Prosecco Dry,"Fra Veneto, perfekt Prosecco Dry",180.0,1.0,32
5975851,Chardonnay,"Hvid vin, Siciliansk",150.0,7.0,20
5975852,Nero D’Avola,"Rød vin, siciliansk",150.0,2.0,19
5975853,Chianti,"The most famous rød vin in the World
Fra Toscana .",200.0,3.0,50
5975864,Flaske øl,false,25.0,2708.0,5
5975865,Fadøl St,false,45.0,585.0,5
5975866,Fadøl Li,false,30.0,49.0,5
5975867,Øl-Kort,false,220.0,853.0,5
5975868,"Vin, Glas",false,30.0,25.0,5
5975869,"Kaffe , kakao",false,10.0,44.0,5
5975871,Drinks dobbelt,false,60.0,193.0,5
5975873,Hancock drinks,false,45.0,441.0,5
5975877,Drinks 6 for Hund,false,100.0,136.0,5
5975879,Sport Cola,false,25.0,175.0,5
5975880,Sodavand,false,15.0,267.0,5
5975882,RTD 4 stk,false,100.0,40.0,5
5975885,Tobak,false,85.0,171.0,5
5975931,Morgenmads Tallerken,Serveret med friskbagt croissant med smør – bacon purløg og grillpølser – skyr med bær og mysli og frisk frugt – Ost – pandekage drysset med honning – røræg Served with freshly baked croissant with butter – bacon chives and grilled sausages – skyr with berries and muesli and fresh fruits – cheese – pancake sprinkled with honey – scrambled eggs,119.0,50.0,345
5975932,Pariserbøf,"Hakkebøf af oksekød på ristet toast med salat, pickles, rødbeder, kapers, løg og æggeblomme (seperat i en lille skål) Grounded lean meat of beef on toast with salad, pickles, beetroot, capers, onion and egg yolk",129.0,44.0,211
5975933,Kylling Sandwich,"Grillet kyllingebryst, sprødt bacon, tomat, rødløg, grøn salat og karrydressing Grilled chicken breast, crispy bacon, tomato, red onion, green salad and curry dressing",109.0,47.0,167
5975934,Lakes Sandwich,"Sandwich med røget laks, asparges, avocado, tomat, rødløg, grøn salat og urtedressing Sandwich with smoked salmon, asparagus, avocado, tomatoes, red onion, green salad and herb dressing",119.0,10.0,185
5975935,Cheese Burger,"Saftig oksekødsbøf med ketchup, ost, rødløg, tomat og bacon. Juicy beef steak with ketchup, cheese, red onion, tomato and bacon",129.0,71.0,127
5975936,BBQ Burger,"Flammegrillet oksemørbrad med smeltet cheddar, BBQ sauce, stegte rødløg, løg og tomat. Flame-grilled beef tenderloin steak with melted cheddar, BBQ sauce, fried red onion, onion and tomato",129.0,53.0,188
5975937,Avokado,Med syltede løg og purløg Avocado with pickled onion and spring onion,69.0,29.0,69
5975938,Fiskefilet,"Med remoulade, kaviar og citron Breaded fish fillet with ramoulade, caviar and lemon",79.0,31.0,84
5975939,Æg og Rejer,Med kaviar og citron Egg and shrimps with caviar and lemon,79.0,26.0,58
5975940,Roastbeef,"Med remoulade, agurkesalat, friskrevet peberrod og ristede løg Roasted beef with remoulade, cucumber pickles, horseradish and roasted onions",79.0,3.0,140
5975941,Kartoffel,"Med tomat, rødløg, purløg og mayonnaise Potato with tomato, red onion, spring onion and mayonnaise",59.0,11.0,98
5975942,Cæsar Salat,"Sprød, afkølet romainesalat slynget med croutoner, kyllingefilet, parmesanost og saftig cæsardressing, toppet med mere parmesanost Crisp, chilled romaine lettuce tossed with croutons, chicken fillet, parmesan cheese, and zesty caesar dressing, topped with more parmesan cheese",109.0,42.0,276
5975943,Gedeost Salat,"Blandet salat med gedeost, cherrytomat, agurk, peberfrugt og sennepsdressing Mix Salad with goat cheese, cherry tomato, cucumber, bellpepper and mustard dressing",119.0,5.0,161
5975944,Nachos,"Varme sprøde tortillachips med marineret kylling og gratineret cheddar & mozzarellaost. Serveret med oliven, jalapeños, creme fraiche, guacamole og salsa",99.0,38.0,153
5975953,IsKaffe,"Med mælk, isterninger, vaniljeis og valgfri sirup (vanilje/ karamel)",39.0,102.0,68
5975954,Pandekager,Med is og bær Pancake with ice cream and berries,59.0,32.0,48
5975955,Kage,Cheese/ Chokolade/ Æbletærte serveret med flødeskum Cheese/ Chocolate/ Apple tart served with whipped cream,59.0,80.0,107
5975956,Brownie,Med is og chokoladesirup Brownie with ice cream and chocolate syrup,59.0,15.0,67
5975957,Is (1 Scoop),blåbær/ Chokolade Solbær/ lakrids/ chunky peanut med saltet karamel Blueberry/ Chocolate Black Current/ Liquorice/ Chunky Peanut with Salted Caramel,29.0,13.0,148
5976027,5 stk. Jægerbombs,false,150.0,53.0,5
5976031,3 stk påskeæg,false,35.0,74.0,5
5976032,6 påskeæg,false,65.0,32.0,5
5976034,Mette Brinch keramik,KRUSET MED BYSKILT,0.0,2.0,18
5976037,MW akvarel,akvarel og posca fra KUNSTNER FRA MALLORCA,0.0,,42
5976048,Middag incl. Drikkevare,Fast pris for et arrangement,160.0,1.0,28
5976073,Bruschetta trio 3 stk.,3 stk. focaccia brod  med mixed flavors,70.0,19.0,39
5976083,Tuborg Grøn,false,25.0,7.0,5
5976106,Redbull,false,40.0,3.0,5
5976245,Konya special,Pizza,183.0,1.0,5
5976267,Lavsæson pladsleje pr. døgn,Leje af plads pr døgn lavsæson,40.0,77.0,30
5976383,Grengoo tray set,false,35.0,3.0,5
5976467,Smoking king size cones,false,30.0,4.0,5
5976571,Frokost Stor Pizza Wrap,"• Fra kl.11:00 til kl.15:00 • Pizzarulle med Provola Ost, Salat, Tomater, Mayo og vælg en smag mellem 1 protein",60.0,1418.0,111
5976572,Frokost Pasta Bowl,"• Fra kl.11:00 til kl.15:00 • Fusilli, Mozzarella Cubes, Rødløg, Agurker, Gulerød, Basilikum, Cherry Tomater, Rucola, Hjemmelavet Pesto",65.0,368.0,135
5976573,Frokost Pizza Panino kylling,"• Fra kl.11:00 til kl.15:00 • Stor Pizza Panino med kylling, ,Rucola, Tomat, hjemmelavet basilikum Pesto",70.0,676.0,104
5976574,Margherita Bufalina,"Tomatesauce, mozzarella, bøffel mozzarella, basilico",95.0,552.0,52
5976575,Skinke & Svampe,"Tomatesauce, mozzarella, italiensk kogt skinke, svampe",115.0,284.0,54
5976576,Kartofler & Rodlog,"Ricotta ost, mozzarella, kartofler, rødløg, rosmarin",109.0,278.0,52
5976577,4 Formaggi,"Provola ost, mozzarella, gorgonzola, grana padano",115.0,121.0,49
5976578,Capricciosa,"Tomatesauce, mozzarella, skinke, grillede artiskokker, oliver",115.0,140.0,61
5976579,"Parma, Rucola, Grana","Tomatesauce, mozzarella, parmaskinke, rucola, grana ost cherry tomatoes, hj.levet pesto",125.0,255.0,87
5976580,Pizza Grillede Grøntsager,"Provola ost, mozzarella, auberginger, kartofler, svampe, friarielli (broccoliblimter)",109.0,76.0,85
5976581,Diavola,"Tomatesauce, mozzarella, ventricina (spicy salame)",115.0,248.0,50
5976582,Nduja,"Tomatesauce, mozzarella, nduja spicy, salsiccia, rødløg",130.0,118.0,55
5976583,Salame,"Tomatesauce, mozzarella, salame milano",115.0,202.0,38
5976584,Meatballs,"Tomatesauce, mozzarella, oksekodeboller, grana flakes, hj. levet pesto",125.0,183.0,70
5976585,Salsiccia & Gorgonzola,"Mozzarella, salsiccia, gorgonzola, friarielli (broccoliblomster)",125.0,80.0,64
5976586,3 Små Gris,"Tomatesauce, mozzarella, salsiccia  kogt skinke, salame",130.0,101.0,55
5976587,Pork 'N' Roll,"Porchetta di ariccia (italiensk pattegris), provola ost, pebber, mozzarella, rødløg",135.0,64.0,83
5976588,"Mortadella, Bøffel Mozzarella & Pistacie",Mortadella Bologna Bøffel Mozzarella hj. levet pistacie pesto,130.0,27.0,61
5976589,Surdej Family Pizza,"1/2 Meter stor pizza god for 3 personer, up til 3 smægvarianter",299.0,55.0,63
5976590,Mickey Mouse Børne Pizza,Tomatesauce & Mozzarella,70.0,363.0,24
5976591,Panino Vitello Tonnato,"Hjemmelavet vitello tonnato med salatblomster, frisk agurker",95.0,129.0,60
5976592,Panino Porchetta & Provola Ost,"Itsaliensk Pattegris, kartofler, auberginer, provola flakes",85.0,179.0,59
5976593,Panino Parmaskinke & Rucola,"Prosciutto, provola ost med, rucola, hjemmelavet basilikum pesto",85.0,191.0,64
5976594,Panino Grillede Grøntsager,Med provola ost og hjemmelavet basilikum pesto,85.0,45.0,46
5976595,Pasta Fresca Carbonara,"ægblommer, guanciale, pecorino",100.0,455.0,30
5976596,Pasta Fresca Bolognese,Hjemmelevet ragu bolognese,95.0,306.0,26
5976597,Pasta Fresca Boscaiola,"Flødesauce, svampe og grana pad",95.0,206.0,31
5976598,Lasagna Bolognese,Hjemmelavet Lasagna Bolognese,110.0,171.0,29
5976599,Børne Pasta Bolognese,Fusilli med Hj. levet bolognese sauce,60.0,77.0,37
5976601,Doppio Espresso,false,28.0,91.0,5
5976603,Cappuccino,false,45.0,409.0,5
5976607,Is Cappuccino,false,55.0,5.0,5
5976618,Nutella Pizza,The epic Nutella Pizza,70.0,15.0,22
5976619,Tiramisu Hj. Levet,false,49.0,229.0,5
5976621,Cannolo Siciliano,1 stk. klassik Cannolo Siciliano med sweet Ricotta ost og toppings,40.0,72.0,66
5976637,Tyk mexicaner (stor chili/chedar pølse),"Hvidløgsdressing, pølse,salsa,relish, rå løg",45.0,2.0,44
5976643,KNYTTE JYTTE,"Knyttet vare

BIRTHE",0.0,12.0,20
5976666,"Boisset - Caprice de Lune - Rosé Frankrig, Bourgogne , Beaujolais (Glas)",Elegant og dejlig frugtagtig mousserende rosévin med en let behagelig sødme. Smagen er frisk og sprød med noter af jordbær og kirsebær.,65.0,2.0,135
5976667,"Boisset - Caprice de Lune - Rosé Frankrig, Bourgogne , Beaujolais (Hel Flaske)",Elegant og dejlig frugtagtig mousserende rosévin med en let behagelig sødme. Smagen er frisk og sprød med noter af jordbær og kirsebær.,299.0,,135
5976668,"Castell De Fades - Castell De Fades Organic - Cava Brut Nature Spanien, Catalonien (Glas)","Elegant, perlende og perfekt balanceret. Brut Nature kan fungere eminent både som aperitif eller til lette retter.",65.0,,114
5976669,"Castell De Fades - Castell De Fades Organic - Cava Brut Nature Spanien, Catalonien (Hel Flaske)","Elegant, perlende og perfekt balanceret. Brut Nature kan fungere eminent både som aperitif eller til lette retter.",299.0,,114
5976670,"Divin 0.0% Sauvignon Blanc Frankrig, Loire (Glas)",Frisk og sprød alkoholfri Sauvignon Blanc med noter af hvide blomster og citrus Perfekt som aperitif eller til mager fiskeretter.,65.0,8.0,129
5976671,"Divin 0.0% Sauvignon Blanc Frankrig, Loire (Hel Flaske)",Frisk og sprød alkoholfri Sauvignon Blanc med noter af hvide blomster og citrus Perfekt som aperitif eller til mager fiskeretter.,299.0,,129
5976672,"Reitmann Grüner Veltliner Østrig, Niederösterreich (Glas)","Alsidig, elegant og syngende sprød. En klassisk og let-drikkelig Grüner Veltliner. Her får du en skøn hvidvin, der både er en fantastisk madpartner, men også en ren fornøjelse at nyde for sig selv.",55.0,6.0,197
5976673,"Reitmann Grüner Veltliner Østrig, Niederösterreich (Hel Flaske)","Alsidig, elegant og syngende sprød. En klassisk og let-drikkelig Grüner Veltliner. Her får du en skøn hvidvin, der både er en fantastisk madpartner, men også en ren fornøjelse at nyde for sig selv.",199.0,2.0,197
5976674,"Dachs Riesling Tyskland, Pfalz (Glas)","Dach er en skøn økologisk tysk Riesling fra Pfalz – en frisk, saftig hvidvin fyldt med sprød Riesling-frugt.",65.0,23.0,108
5976675,"Dachs Riesling Tyskland, Pfalz (Hel Flaske)","Dach er en skøn økologisk tysk Riesling fra Pfalz – en frisk, saftig hvidvin fyldt med sprød Riesling-frugt.",299.0,1.0,108
5976676,"Wildeberg Wild House - Sauvignon Blanc Sydafrika, Western Cape , Franschhoek (Glas)",Forrygende Sauvignon Blanc med en sprød og frisk karakter.,249.0,4.0,58
5976677,"Château De Fesles F de Fesles - Sauvignon Blanc Frankrig, Loire (Glas)","F De Fesles er alt hvad hjertet kan begærer af en Sauvignon Blanc fra Loire. Med tydelige Sancerre-referencer og en transparent og frisk stil, formår F De Fesles at udtrykke alle Sauvignon Blanc druens klassiske dyder.",299.0,2.0,218
5976678,"Francis Ford Coppola Winery Rosso & Bianco - Chardonnay USA, Californien (Glas)","Château De Fesles F de Fesles - Sauvignon Blanc Frankrig, Loire",389.0,,63
5976679,"Pléyades Rosé Spanien, Campo de Borja (Glas)","Herlig rosévin med fin og sart rosa farve. I duft og smag er der noter af vilde røde bær, hindbær og jordbær. Vinen har en medium fylde, med en ren og sprød finish.",55.0,21.0,164
5976680,"Pléyades Rosé Spanien, Campo de Borja (Hel Flaske)","Herlig rosévin med fin og sart rosa farve. I duft og smag er der noter af vilde røde bær, hindbær og jordbær. Vinen har en medium fylde, med en ren og sprød finish.",199.0,,164
5976681,"Stone Peak White Zinfandel, California USA, Californien (Glas)","Alsidig og frugtig White Zinfandel rosévin fra USA's Zinfandel-hovedstad, Lodi. Stone Peak er forfriskende, ukompliceret og frugtig med en læskende sprødhed og sødme. Perfekt til dem, som foretrækker deres Rosé i den søde ende af spektret.",239.0,,239
5976682,"Moncaro Terre Cortesi - Sangiovese Italien, Marche (Glas)","Let, livlig, frugtig og pikant vin med kirsebærnuancer i smagen.",55.0,7.0,64
5976683,"Moncaro Terre Cortesi - Sangiovese Italien, Marche (Hel Flaske)","Let, livlig, frugtig og pikant vin med kirsebærnuancer i smagen.",199.0,1.0,64
5976684,"GORGÉE DE SOLEIL Pinot Noir Frankrig, Pays d'Oc (Glas)","Økologisk Pinot Noir, der byder på druens klassiske bærnoter og elegante, saftige smag. Nyd vinen let kølet til tapasretter eller pasta",65.0,8.0,135
5976685,"GORGÉE DE SOLEIL Pinot Noir Frankrig, Pays d'Oc (Hel Flaske)","Økologisk Pinot Noir, der byder på druens klassiske bærnoter og elegante, saftige smag. Nyd vinen let kølet til tapasretter eller pasta",239.0,,135
5976686,"Tempranillo - Generación 76 Spanien, Aragon (Glas)","Forrygende rødvin med livlig bærduft, der byder på jordbær og solbær, understøttet af mineralske toner. I smagen er vinen fløjlsblød med en afbalanceret syre",389.0,,157
5976687,"Marquières Muscat, Vendanges du Petit Matin Frankrig, Vin de France (Glas)",Frisk og frugtig dessert vin med indbydende noter af stenfrugter og citrus. Vinen er også oplagt som aperitif.,55.0,3.0,110
5976688,"Warre's Otima - 10 Year Tawny - 50 cl. Portugal, Douro (Glas)","Guldvinder fra portvinspioneren Warre's. Flot bouquet af moden frugt med en dejlig delikat og blød smag med nuancer af nødder, mandariner og abrikoser.",65.0,1.0,151
5976785,Cookie,false,10.0,3.0,5
5976937,Fetaost,false,5.0,1.0,5
5976938,Ost,false,5.0,1.0,5
5976970,Kaffe med Baileys enklt,false,25.0,48.0,5
5976972,Irish Coffee,false,40.0,44.0,5
5976973,Shots m.m,false,20.0,631.0,5
5976992,Personale,false,0.0,6.0,5
5977058,Margarita,"Tomatsauce, ost",70.0,33.0,15
5977059,Vesuvio,"Tomatsauce, ost, skinke",75.0,95.0,23
5977060,Mario,"Tomatsauce, ost, skinke, pepperoni",80.0,95.0,34
5977061,Hawaii,"Tomatsauce, ost, Skinke,ananas",75.0,64.0,30
5977062,Pizza bella,"Tomatsauce, ost, pepperoni",75.0,184.0,26
5977063,Taxi pizza,"Tomatsauce, ost, Kebab,Kylling,løg,dressing,chili,hvidløg",90.0,198.0,57
5977064,meat lover,"Tomatsauce, ost, skinke, pepperoni,kebab,kylling,pepperoni,bacon,pølser",100.0,82.0,71
5977065,Adar,"Tomatsauce, ost, skinke,kebab,kylling,dressing",90.0,89.0,46
5977066,Ayaz,"Tomatsauce, ost, spaghetti,kebab,kylling,champignon,Hvidløg,dressing",90.0,64.0,68
5977067,mamma mia,"Tomatsauce, ost,skinke.pølser,bacon,pepperoni",85.0,56.0,45
5977088,Calabria,"Tomatsauce, ost, oksekød, kebab, pepperoni, chili, bearnaisesovs",90.0,2.0,64
5977090,Pommes Kylling Pizza,"Tomatsauce, ost, kylling, pommes frites og dressing",80.0,11.0,51
5977091,Pommes Skinke Pizza,"Tomatsauce, ost, skinke, pommes frites og dressing",80.0,1.0,50
5977093,Kurdisk Pizza,"Ost, kebab",80.0,44.0,10
5977096,"Salat Pizza Ost, Kebab, Kylling","Ost, kebab, kylling",82.0,11.0,19
5977097,"Salat Pizza Ost, Kylling, Bacon","Ost, kylling, bacon",82.0,3.0,19
5977098,Græsk Pizza,"Ost, salatost, kebab, skinke",85.0,3.0,28
5977099,"A. Tomatsauce, Ost, Spaghetti","Tomatsauce, ost, spaghetti, kebab, dressing, chili, hvidløg",99.0,4.0,59
5977100,"B. Tomatsauce, Ost, Spaghetti, Skinke","Tomatsauce, ost, spaghetti, skinke, hvidløg, dressing",99.0,1.0,53
5977101,"C. Tomatsauce, Ost, Spaghetti, Kylling, Kebab","Tomatsauce, ost, spaghetti, kylling, kebab, skinke, dressing, chili, hvidløg",99.0,2.0,76
5977106,Mado,"Tomatsauce, ost, kebab, champignon, løg, pepperoni, cocktailpølser, hvidløg, dressing",88.0,5.0,85
5977107,Taxa,"Tomatsauce, ost, kylling, kebab, champignon, chili, hvidløg, dressing",85.0,25.0,69
5977108,Halime,"Tomatsauce, ost, spaghetti, kebab, champignon, dressing",83.0,10.0,55
5977109,Papatya,"Tomatsauce, ost, kebab, bacon, jalapenos, paprika, champignon, dressing",85.0,2.0,71
5977114,Mexicansk,"Med kebab, rå løg, jalapenos, sauce",83.0,,35
5977115,Pommes Frites Durum,Med kebab,83.0,4.0,9
5977122,Kebab,"Med salat, agurk, tomat og dressing",65.0,13.0,35
5977123,Kylling,"Med salat, agurk, tomat og dressing",65.0,11.0,35
5977124,Pita med Hjemmelavet Hakkebøf,"Med salat, agurk, tomat og dressing",75.0,7.0,35
5977125,Hvidløgsbrød,Hjemmelavet hvidløgsbrød,40.0,6.0,24
5977126,Antopasto,"Med carpaccio, parmesanost, rucolasalat",65.0,,39
5977127,Nachos med Kylling,"Med ost, jalapenos, salsa",70.0,,25
5977131,Spaghetti pollo,Med bacon og fløde,90.0,16.0,18
5977137,Kebab Salat,"Salat med tomat, agurk, dressing",75.0,,32
5977145,Skinkeschintzel,"Salat, pommes, dressing, bearnaisesauce",95.0,8.0,39
5977146,1/2 Kylling,"Pommes frites, ketchup, remoulade, salat, dressing",90.0,91.0,50
5977147,Pommes Frites,"Med ketchup, remoulade",45.0,274.0,22
5977148,Mozzarella Sticks,"8 stk. Med pommes, salat, dressing, ketchup, remoulade",83.0,2.0,54
5977149,Kebabmix,"Med kebab, pommes frites, løg, dressing",80.0,80.0,39
5977150,Kyllingmix,"Med kylling, pommes frites, løg, dressing",80.0,36.0,41
5977151,Pølsemix,"Med pommes frites, løg, karryketchup",75.0,39.0,36
5977152,Kyllingenuggets,"10 stk. med pommes frites, ketchup, remoulade, salat, dressing",75.0,27.0,62
5977153,Grillmix,"Med kebab, pølse, kylling, pommes frites, løg, dressing",90.0,21.0,55
5977156,baconburger,200 gr. bøf,99.0,11.0,11
5977157,Bacon Okse,200gr. bøf med bacon,99.0,2.0,20
5977158,Mexicansk Burger,(stærk) 200 gr. bøf med jalapenos,99.0,1.0,33
5977162,Pizza Pepperoni,"Tomatsauce, ost, pepperoni.",60.0,40.0,27
5977163,Pizza Bambino,"Tomatsauce, ost, skinke, pølser",60.0,84.0,31
5977164,børne Nuggets,"Med pommes frites, ketchup",60.0,44.0,26
5977165,Børne Burger,"Med bøf, ketchup",60.0,1.0,16
5977166,"0,33 L. Sodavand","Cola, Fanta, Sprite, Zero",15.0,8.0,25
5977167,"0,50 L. Sodavand","Cola, Fanta, Sprite, Zero",25.0,,25
5977168,"1,5 L. Sodavand","Cola, Fanta, Sprite, Zero",35.0,8.0,25
5977169,F1. Pommes Frites Pizza,"Tomatsauce, ost, kebab, pommes frites, og dressing",69.0,,50
5977170,F3. Hawaii,"Tomatsauce, ost, skinke, ananas",60.0,,31
5977171,F6. Pepperoni Pizza,"Tomatsauce, ost, pepperoni",60.0,,26
5977172,F8. This Time,"Tomatsauce, ost, kebab, løg, kylling, chili, hvidløg, dressing",63.0,,62
5977173,F9. Nalin,"Tomatsauce, ost, kebab, kylling, spaghetti, champignon, hvidløg, dressing",62.0,,73
5977174,F12. Pavarotti,"Tomatsauce, ost, kebab, kylling, skinke, dressing",60.0,,49
5977175,F18. Havin,"Tomatsauce, ost, spaghetti, kylling, pepperoni, dressing",60.0,,56
5977176,F29A. Monalisa,"Tomatsauce, ost, skinke, spaghetti, hvidløg, dressing",60.0,,53
5977177,F33. La Bamba,"Tomatsauce, ost, hakket oksekød, pepperoni, champignon, løg",60.0,1.0,59
5977178,F106. Kebab Mix,"Kebab, pommes frites, løg, dressing",60.0,,35
5977179,F107. Kylling Mix,"Kylling, pommes frites, løg, dressing",60.0,1.0,37
5977180,F108. Pølse Mix,"Pommes frites, løg, karryketchup",60.0,,32
5977181,F109. Kylling Nuggets,"8 stk. med pommes frites, ketchup, remoulade",60.0,,44
5977182,F81. Kebab,"Salat, agurk, dressing",60.0,,22
5977183,F84. Kylling,"Salat, agurk, dressing",60.0,1.0,22
5977184,F61. Calzone,"Tomatsauce, ost, skinke",60.0,,23
5977185,F62. Spaghetti,"Tomatsauce, ost, kødsauce, spaghetti",62.0,,36
5977186,F64. Melissa,"Tomatsauce, ost, kylling, spaghetti, dressing",62.0,,45
5977187,F65. Mado,"Tomatsauce, ost, kebab, champignon, løg, pepperoni, cocktailpølser, hvidløg, dressing",69.0,,85
5977218,Hærvejs kaffe og kage,false,70.0,81.0,5
5977302,Cheese Platter,false,39.0,7.0,5
5977303,Hummus n' crackers,false,29.0,20.0,5
5977465,Margherita,"Tomat, ost, organo",65.0,1.0,18
5977466,Skinke,"Tomat, ost, skinke, oregano",65.0,,27
5977467,Salami,"Tomat, ost, salami, oregano",65.0,,27
5977468,Pepperoni,"Tomat, ost, pepperoni, oregano",65.0,1.0,30
5977469,Oksekød,"Tomat, ost, okskød, oregano",65.0,,27
5977470,a. Kebab,"Tomat, ost, kebab, oregano",65.0,,26
5977471,Hawaii,"Tomat, ost, skinke, ananas, oregano",70.0,,35
5977472,Flamingo,"Tomat, ost, skinke, broccoli, hollandaisesauce, oregano",70.0,,55
5977473,a. Rino,"Tomat, ost, skinke, pølser, oregano",70.0,,35
5977474,Alloro,"Tomat, ost, champignon, skinke, oregano",70.0,1.0,39
5977475,Finito,"Tomat, ost, skinke, salami, pepperoni, oregano",70.0,,46
5977476,Kødsauce,"Tomat, okst, kødsauce, løg, majs, peberfrugt, oregano",70.0,,53
5977477,Oste Pizza,"Tomat, ost, gouda, salatost, mozzarella, gorgonzola, tomatskiver, oregano",70.0,1.0,73
5977478,Tango,"Tomat, ost, pepperoni, bacon, løg, champignon, perbfrugt, oregano",70.0,,65
5977479,Harlem,"Tomat, ost, oksekød, skinke, bacon, pepperoni, champignon, peberfrught, oregano",70.0,,79
5977480,Hollandaise Special,"Tomat, ost, pepperoni, kebab, kylling, hollandaisesauce,oregano",70.0,,63
5977481,Kylling,"Tomat, ost, champignon, kylling hollandaise, oregano",70.0,,52
5977482,a. NY 1,"Tomat, ost, kebab, champignon, hollandaise, chili, hvidløg, oregano",70.0,,67
5977483,Peletti Fjerkrie,"Tomat, ost, kebab, champignon, hollandaisesauce, hvidløg, oregano",70.0,,65
5977484,Doro Specail,"Tomat, ost, hollandaisesauce, skinke, salami, oregano",70.0,,53
5977485,Weekend,"Tomat, ost, skinke, salami, løg, champignon, artiskok, oregano",70.0,,62
5977486,Herat,"Tomat, ost, kebab, løg, hollandaisesauce, hvidloøg, chili, oregano",70.0,,66
5977487,Amore,"Tomat, ost, skinke, bacon, rejer, champignon, oregano",75.0,,53
5977488,Specail Blanding,"Tomat, ost, kebab, skinke, kylling, pepperoni, pølser, oksekød, salami, bacon, hollandaisesauce, oregano",80.0,1.0,104
5977489,Supermix,"Tomat, ost, skinke, løg, kebab, cocktailpølser, pølser, oksekød, salami, bacon, hollandaisesauce, oregano",75.0,,105
5977490,a. Fantasia Pizza,"Tomat, ost, skinke, løg, kebab, pølser, grøn peber bacon, pepperoni, hollandaisesauce, chili, hvidløg, oregano",80.0,,110
5977491,Pepperoni Special,"Tomat, ost, pepperoni, løg, majs, champignon, spansk peber, oregano",70.0,,67
5977492,Viking,"Tomat, ost, tun, rejer eller muslinger og oregano",95.0,,49
5977493,Mama Mia,"Tomat, ost, kebab, salatost, løg chili, hvidløg, oregano",70.0,,56
5977494,Flesta,"Tomat, ost, kebab, pepperoni, løg, bacon, gorgonzola, peberfrugt, spank peber, oliven, oregano",70.0,,94
5977495,Elegant,"Tomat, ost, skinkem okeskød, peberfrugt, pepproni, cocktailpølser, oliven, ekstra ost, oregano",80.0,,94
5977496,Gorgonzola Pizza,"Tomat, ost, gprgonzola, kebab, pepperoni, bacon, oregano",80.0,,56
5977497,Fire For Sig,"Tomat, ost, skinke, oksekød, pepperoni, kebab, oregano",70.0,,54
5977498,Al Capone,"Tomat, ost, skinke, pepperoni, cocktailpølser, bacon, salami, salatost, chili, hvidløg, oregano",80.0,2.0,95
5977499,Oksefilet Pizza,"Tomat, ost, oksefilet, pepperoni, champignon, løg, peberfrugt, chili, hvidløg, oregano",100.0,1.0,86
5977500,Mozzarella Pizza,"Tomat, ost, skinke, mozzarella, tomatskiver, chili, hvidløg, oregano",70.0,,68
5977501,Romania,"Tomat, ost, skinke, bacon, pepperoni, oregano",70.0,,45
5977502,Sonny,"Tomat, ost, skinke, pepperoni, oregano",70.0,,38
5977503,Philadelphia,"Tomat, ost, pepperoni, kebab, peberfrugt, hvidløg, chili, oregano",70.0,,65
5977504,Bella,"Tomat, ost, oksekød, løg, skinke, bearnaisesauce, oregano",70.0,,57
5977505,Heat Lover,"Tomat, ost, pepperoni, kylling, kebab, bacon, oregano",80.0,,53
5977506,Kalkun Pizza,"Tomat, ost, kalkunskinke, pølser, beanaisesauce, oregano",70.0,,56
5977507,Kartoffel Pizza 1,"Tomat, ost, kartoffelskiver, kylling eller kebab, hollandaisesauce, oregano",70.0,,75
5977508,Doro Specail 1,"Tomat, ost, kebab, pepperoni, kylling, broccoli, hollandaisesauce, salatost, chili, hvidløg, oregano",70.0,,100
5977509,Doro Specail 2,"Tomat, ost, skinke, pepperoni, pølser, oksekød bacon, hollandaisesauce, chili, hvidløg, oregano",70.0,,95
5977510,a. Doro Specail 3,"Tomat, ost, kebab, løg, champignon, grøn peber, hollandaisesauce, hvidløg, oregano",70.0,,82
5977511,b. Doro Specail 4,"Tomat, ost, skinke, kebab, pepperoni, hollandaisesauce, oregano",70.0,,63
5977512,c. Doro Specail 5,"Tomat, ost, kylling, løg, champignon, grøn peber, hollandaisesauce, chili, hvidløg og oregano",70.0,,93
5977513,d. Pizza Spaghetti,"Tomat, ost, spaghetti, kødsauce, løg, champignon, chili, hvidløg og oregano",70.0,,75
5977514,e. Pandekager Hawaii,"5 stk med ost, ananas, skinke, hollandaise sauce",100.0,,48
5977515,f. Pandekager,"5 stk med ost, oksekød, majs",100.0,,28
5977516,Mexico - Mexicansk,"Tomat, ost, kebab, tomatskiver, hvidløg, peberfrugt, chmapignon, løg, jalapenos, tacosauce, creme fraiche dressing, mix max, oregano",70.0,,132
5977517,Taksas - Mexicansk,"Tomat, ost, champignon, jalapenos, creme franchie dressing, hvidløg, mix, oregano",70.0,,81
5977518,Rimini - Mexicansk,"Tomat, ost, skinke, pepperoni, jalapenos, løg, tacosauce, mix max, hvidløg, creme fraiche dressing, oregano",70.0,,107
5977519,Texas,"Tomat, ost, oksekød, skinke, bacon, pølser, oregano",80.0,,51
5977520,Meat Lover,"Tomat, ost, skinke, kebab, pepperoni, bacon, hollandaisesauce, oregano",80.0,,70
5977521,a. Thomas Specail,"Tomat, ost, kebab, spaghetti, bacon, oksekød, hollandaisesauce, broccoli, oregano",80.0,,81
5977522,Bedste Meat Lover,"Tomat, Ost, skinke, kebab, kylling, pølser, pepperoni, bacon, bearnasiedauce, oregano",80.0,,85
