item_id,item_name,profit,profit_price_up,profit_cost_down
810932,Et Glas Mælk,510.0,535.5,510.0
810942,Sæsonøl,500.0,525.0,500.0
821790,Unspecified,0.0,0.0,0.0
823074,Aftenevent,0.0,0.0,0.0
823289,1 ekstra pakke roastbeef,380.0,399.0,380.0
823884,Party,0.0,0.0,0.0
824415,"Carambar,malabar",0.0,0.0,0.0
824434,Kod,0.0,0.0,0.0
824448,Fisk,0.0,0.0,0.0
824580,Big bag,95.0,99.75,95.0
824651,Ost,0.0,0.0,0.0
824664,Pate,0.0,0.0,0.0
824688,Polse ( saucisson ),0.0,0.0,0.0
824798,Glas vand,0.0,0.0,0.0
824992,"Tuborg Øl (0,33 L)",450.0,472.5,450.0
828205,Tilbud,0.0,0.0,0.0
830644,Ekstra kød,480.0,504.0,480.0
830829,Dressing på pizza,240.0,252.0,240.0
830954,Unspecified,0.0,0.0,0.0
831113,Lille bærepose,60.0,63.00000000000001,60.0
832743,Unspecified,0.0,0.0,0.0
834036,Alm,0.0,0.0,0.0
834041,Large,0.0,0.0,0.0
834086,Xl,0.0,0.0,0.0
834107,Børne,0.0,0.0,0.0
834309,Grill,0.0,0.0,0.0
834850,Indbagt,0.0,0.0,0.0
835577,Redbull\Powerade,460.0,483.0,460.0
836971,Vand lille,280.0,294.0,280.0
836989,Vand stor,475.0,498.75,475.0
848503,Teriyaki Sauce,210.0,220.5,210.0
848525,Soya,110.0,115.5,110.0
851898,"0,3 Lille Vand",462.0,485.1,462.0
851900,"0,5 L Mælk",288.0,302.40000000000003,288.0
851903,Øl (18),270.0,283.50000000000006,270.0
851908,Monster,375.0,393.75,375.0
851910,Cacio Mellem,264.0,277.20000000000005,264.0
854861,Chef Special,0.0,0.0,0.0
859236,Skittles,180.0,189.00000000000003,180.0
882235,Dobbelt OST,145.0,152.25,145.0
890667,Pommes frites,0.0,0.0,0.0
891543,Grønsager/dressing XL,480.0,504.0,480.0
893366,Arn Bitter,480.0,504.0,480.0
893750,Kaffe diverse,0.0,0.0,0.0
893908,toilet besøg ikke gæst,365.0,383.25,365.0
894421,Unspecified,0.0,0.0,0.0
894531,Spisepind,455.0,477.75,455.0
895269,Glas mælk stor,475.0,498.75,475.0
899545,Fodpleje egen betaling kommune tilskud,0.0,0.0,0.0
908719,Juice,330.0,346.5,330.0
908720,Shot,480.0,504.0,480.0
908873,Redbull,324.0,340.20000000000005,324.0
908884,Kaffe,340.0,357.0,340.0
908888,Brik Juice,410.0,430.5,410.0
908891,Slik i Stykke Kroner (1),214.0,224.70000000000002,214.0
908892,Slik i Stykke Kroner (2),204.0,214.20000000000002,204.0
909691,Bridgewater Candle Company,0.0,0.0,0.0
913240,Snacks,0.0,0.0,0.0
913904,Unspecified,0.0,0.0,0.0
918166,Vin,0.0,0.0,0.0
923452,Samlet beløb,0.0,0.0,0.0
928342,Saft diverse,0.0,0.0,0.0
928584,Mad,0.0,0.0,0.0
930427,To-go kage,275.0,288.75,275.0
931457,Gavekort,0.0,0.0,0.0
936038,Gavekort,0.0,0.0,0.0
936387,Medarbejder 50%,0.0,0.0,0.0
936395,WoodyMember 20%,0.0,0.0,0.0
936681,Diverse Mønt,0.0,0.0,0.0
936886,Stamkunde,0.0,0.0,0.0
945786,Alm,0.0,0.0,0.0
945791,Fam,0.0,0.0,0.0
951582,Pose,60.0,63.0,60.0
951741,Pose,104.0,109.2,104.0
952685,Breezer/Cult,0.0,0.0,0.0
956283,Extra,0.0,0.0,0.0
958102,Mini Muh,308.0,323.40000000000003,308.0
958146,Mini haribo,170.0,178.5,170.0
964337,Red Bull,475.0,498.75,475.0
964368,POSE,276.0,289.8,276.0
964401,Bacon,385.0,404.25,385.0
964408,Avocado,135.0,141.75,135.0
964426,Cheddar Ost,515.0,540.75,515.0
964434,Feta Ost,255.0,267.75,255.0
966743,Bland Selv,0.0,0.0,0.0
966879,Rocher The Golden Experience,220.0,231.0,220.0
968381,Pringles H&s Hot & Spicy,375.0,393.75,375.0
968572,Smokers choice filter,315.0,330.75,315.0
968665,Smokers deluxe,330.0,346.5,330.0
968671,Smokers choice paper,180.0,189.0,180.0
968738,Water gun candy,275.0,288.75,275.0
968802,Jiwa enkelt cone,182.0,191.10000000000002,182.0
968810,Pop rocks,260.0,273.0,260.0
968811,Pop rocks,150.0,157.5,150.0
968825,Snickers,300.0,315.0,300.0
968826,"Nestlé Kit Kat 41,5g Chocolate Covered Wafer Bar",170.0,178.5,170.0
968829,Mars,210.0,220.5,210.0
968832,Twix Twin,210.0,220.5,210.0
968840,Biscuits Nutella & Go Boîte - 52g,242.0,254.10000000000002,242.0
968919,Kexchoklad,510.0,535.5,510.0
968922,Toffifee 15er,420.0,441.0,420.0
968931,Toffifee White Chocolate,450.0,472.5,450.0
968969,Sour Patch Kids Soft Candy Kids Fat Free60x3.5 Oz,456.0,478.79999999999995,456.0
969110,V6 junior,120.0,126.0,120.0
969173,"Nerds, Tiny Tangy Crunchy Candy, Seriously Strawberry, Gotta-have Grape",300.0,315.0,300.0
969174,Watermelon And Cherry Nerds,300.0,315.0,300.0
969192,Rouleau Fruit,270.0,283.5,270.0
969249,Unspecified,0.0,0.0,0.0
969271,Diverse variabel,0.0,0.0,0.0
969298,Stimorol,275.0,288.75,275.0
969299,Kaugummi Wild Cherry Flavour,450.0,472.5,450.0
969313,Mentos Mint,220.0,231.0,220.0
969411,Sour Cream,360.0,378.0,360.0
969775,Hubba Bubba Tape Strawber,270.0,283.5,270.0
970008,Strawberry,400.0,420.0,400.0
970062,Naturali Limone & Menta,240.0,252.0,240.0
970074,Sanpellegrino red,195.0,204.75,195.0
970138,Fanta orange,182.0,191.1,182.0
970166,Pepsi,403.0,423.15000000000003,403.0
970196,Capri-sun Tropical,100.0,105.0,100.0
970197,Capri-sun Orange,205.0,215.25,205.0
970199,Multivitamin Capri-sun,90.0,94.5,90.0
970257,Coca-cola,480.0,504.0,480.0
970259,Faxe Kondi,330.0,346.5,330.0
972925,Smøre Brød (1. stk),0.0,0.0,0.0
975151,Marabou,359.4,377.37,359.4
976534,5-7km,440.0,462.0,440.0
977924,Alm hotdog,360.0,378.0,360.0
977940,Fransk hotdog med alm. Ristet pølse,325.0,341.25,325.0
977994,Pølsebrød,264.0,277.20000000000005,264.0
982518,Husets Hvidvin,0.0,0.0,0.0
987294,Alm.Kaffe Lille,405.0,425.25,405.0
990541,Test,16.0,16.8,16.0
994379,Gazoz,435.0,456.75,435.0
999992,Små sure,0.0,0.0,0.0
1002138,Smørrebrød,0.0,0.0,0.0
1002735,Kildevand,130.0,136.5,130.0
1002789,Kildevand,190.0,199.5,190.0
1013484,Øl,400.0,420.0,400.0
1032683,Kinder maxi,248.0,260.40000000000003,248.0
1032757,Rainbow Chewy Dragees,290.0,304.5,290.0
1033278,Kinder Ellos,434.0,455.70000000000005,434.0
1033367,Bøf/kyl,375.0,393.75,375.0
1041257,Slik,0.0,0.0,0.0
1041276,Udlevering på ølkort,0.0,0.0,0.0
1044339,Indlevering af enkelt ølkort,0.0,0.0,0.0
1045589,Unspecified,0.0,0.0,0.0
1050652,Pant dåse eller glasflaske,190.0,199.5,190.0
1063877,Bowtech,0.0,0.0,0.0
1066011,Unspecified,0.0,0.0,0.0
1073108,Bagels brod,460.0,483.0,460.0
1084807,Glutenfrit brød,360.0,378.0,360.0
1085540,Tuiles Pringles Original,270.0,283.5,270.0
1087085,Harboe dåse,507.0,532.35,507.0
1090102,Unspecified,0.0,0.0,0.0
1090830,Unspecified,0.0,0.0,0.0
1091028,Bærepose,410.0,430.5,410.0
1091980,GAVEKORT,0.0,0.0,0.0
1092897,Unspecified,0.0,0.0,0.0
1093244,Is,462.0,485.1,462.0
1093420,Single Shot,400.0,420.0,400.0
1093428,Coffee,180.0,189.0,180.0
1098923,Klip Sprit,0.0,0.0,0.0
1103180,Selskab hos Madfruen.,0.0,0.0,0.0
1105186,Frugt og Grøntsager,0.0,0.0,0.0
1105187,Mejeriprodukter,0.0,0.0,0.0
1105188,Kød og Fisk,0.0,0.0,0.0
1105189,Brød og Bagværk,0.0,0.0,0.0
1105190,Kornprodukter og Ris,0.0,0.0,0.0
1105191,Konserves,0.0,0.0,0.0
1105817,Unspecified,0.0,0.0,0.0
1106374,Mandel,72.0,75.60000000000001,72.0
1106385,Laktosefri,228.0,239.40000000000003,228.0
1112357,Klip vand,0.0,0.0,0.0
1112367,Ekstra fisk,385.0,404.25,385.0
1118805,Special,0.0,0.0,0.0
1127549,Slagtervarer,0.0,0.0,0.0
1137999,Klip øl,0.0,0.0,0.0
1139500,Refill te,450.0,472.5,450.0
1148966,1 gram trøffel,0.0,0.0,0.0
1227349,Vand,280.0,294.0,280.0
1227994,Diverse,0.0,0.0,0.0
1229779,Muffin m. chokolade/blåbær,480.0,504.0,480.0
1230119,Påskeæg,125.0,131.25,125.0
1240114,Alkoholfri øl,290.0,304.5,290.0
1245539,Kinder Joy 1 Œuf (20g),343.85,361.0425,343.85
1246236,Unspecified,0.0,0.0,0.0
1246285,Sparkling Apple Cider,269.1,282.555,269.1
1246883,Kinder Bueno,403.65,423.8325,403.65
1247438,Unspecified,0.0,0.0,0.0
1247904,Wiibroe,395.1,414.8550000000001,395.1
1249440,Pose,244.0,256.2,244.0
1249786,Kaffe,315.0,330.75,315.0
1250102,Frem blå,119.25,125.2125,119.25
1250817,Porter,395.1,414.8550000000001,395.1
1250970,Faxe Kondi,399.0,418.95000000000005,399.0
1251546,Sprite,450.0,472.5,450.0
1251584,Danskvand,300.0,315.0,300.0
1254879,Isvand,510.0,535.5,510.0
1256271,Skumbananer,254.4,267.12,254.4
1256351,Classic Chocolate Milk,502.6,527.73,502.59999999999997
1262544,Ost,95.0,99.75,95.0
1263197,Peppermint,224.25,235.4625,224.25
1266129,Tokai,504.0,529.2,504.0
1267267,"Extra ( bacon, artiskoker, tomater ...)",520.0,546.0,520.0
1267284,Gavekort,0.0,0.0,0.0
1267746,Fest,0.0,0.0,0.0
1269682,Faxe Kondi,298.75,313.6875,298.75
1272417,Red Bull Sugar Free,279.3,293.26500000000004,279.3
1272514,Pepsi Max,219.45,230.4225,219.45
1272785,Capri-sun Kirsche & Granatapfel,348.25,365.66249999999997,348.25
1272927,Twix Xtra,239.2,251.16,239.2
1272932,Snickers,313.95,329.6475,313.95
1273654,Monster Energy Ultra,379.05,398.00250000000005,379.05
1274026,Hubba Bubba Atomic Apple Flavour Bubble Gum 5 Chunks,139.29999999999998,146.265,139.29999999999998
1274414,Kinder Bueno White Gaufrettes Enrobees De Chocolat Blanc X2 Barres,224.25,235.4625,224.25
1274857,Milkyway,168.35,176.7675,168.35
1275673,Classic,228.85,240.2925,228.85
1275950,Stimorol,87.45,91.8225,87.45
1276781,Flipper,111.3,116.86500000000001,111.3
1290695,"Tuborg Classic (0,33 l)",270.0,283.50000000000006,270.0
1291430,Faxe Kondi Free,299.25,314.21250000000003,299.25
1298770,Gæld,0.0,0.0,0.0
1299230,Bic,348.0,365.40000000000003,348.0
1300651,Frem abrikos,135.15,141.9075,135.15
1301931,Shots,520.0,546.0,520.0
1302640,Tuborg Grøn Dåse,238.8,250.74000000000004,238.8
1305130,Sour Cream & Onion,274.45,288.1725,274.45
1308185,Carlsberg Pilsner,159.2,167.16,159.2
1311830,Multi Vitamin,199.0,208.95,199.0
1314342,PANT,94.0,98.7,94.0
1319305,Unspecified,0.0,0.0,0.0
1320896,Kims peanuts,499.0,523.95,499.0
1320966,Faxe Kondi free,499.0,523.95,499.0
1321512,Smoking blue,186.45,195.77249999999998,186.45
1325529,Oreo,319.2,335.16,319.2
1325900,Redbull purple,219.45,230.4225,219.45
1328281,Original Taste,149.25,156.7125,149.25
1328309,Pepsimax,370.45,388.97249999999997,370.45
1329197,Chips,280.0,294.0,280.0
1330209,Champagne brus,484.0,508.20000000000005,484.0
1330729,Fest - Børn 6 - 11 år,0.0,0.0,0.0
1330949,Fest - Børn 0 - 5 år,0.0,0.0,0.0
1332710,Årstidens,0.0,0.0,0.0
1333394,Tilkøb,0.0,0.0,0.0
1333713,Twister Pineapple,462.0,485.1,462.0
1334984,Tilkøb til menu,0.0,0.0,0.0
1339905,Haribi Mega-roulette Fizz,286.79999999999995,301.13999999999993,286.79999999999995
1341332,Popcorn,355.95,373.7475,355.95
1341389,Kexchoklad,313.95,329.6475,313.95
1341434,Pant,70.0,73.5,70.0
1342669,Kodimagnyl,384.4500000000001,403.6725000000001,384.4500000000001
1344434,Mega-roulette,250.95,263.4975,250.95
1347620,Tuborg guld,417.05,437.9025,417.05
1362231,Lakridspibe,220.0,231.0,220.0
1367010,Raffaello,341.05,358.1025,341.05
1375598,Orange & Peach,189.05,198.50250000000003,189.05
1376358,Gazoz,131.45,138.02249999999998,131.45
1379990,Faxe Kondi,131.45,138.02249999999998,131.45
1390679,Gammeldags Fastelavnbolle,350.0,367.5,350.0
1394755,Ris,195.0,204.75,195.0
1394821,Grønt æg Peanut,450.0,472.5,450.0
1394911,Poser,476.0,499.8,476.0
1403252,Capri-sun Mango & Maracuja,228.85,240.2925,228.85
1420005,Pitabrød,0.0,0.0,0.0
1421871,Fiskefilet,400.0,420.0,400.0
1421888,Fstæg,325.0,341.25,325.0
1424626,Barn (0-4 år),0.0,0.0,0.0
1424631,Adgang Handikapledsager,0.0,0.0,0.0
1424632,Adgang Copenhagen Card,0.0,0.0,0.0
1424633,Adgang WEB-salg,0.0,0.0,0.0
1424634,Adgang sæsonkort,0.0,0.0,0.0
1424635,Adgang PSV individuel,0.0,0.0,0.0
1424636,Adgang PSV familie,0.0,0.0,0.0
1424637,Adgang PSV eksklusiv,0.0,0.0,0.0
1424638,Torpedobådsforening,0.0,0.0,0.0
1431609,Sjovt slik,324.0,340.20000000000005,324.0
1431634,Sjovt slik,318.0,333.90000000000003,318.0
1439345,Unspecified,0.0,0.0,0.0
1439475,Unspecified,0.0,0.0,0.0
1440608,Fanta Peach,460.0,483.0,460.0
1447752,Unspecified,0.0,0.0,0.0
1451965,Pitabrød med Falafel,440.0,462.0,440.0
1451976,Pommes Frites Lille,480.0,504.0,480.0
1451979,Dyppelse,156.0,163.8,156.0
1451983,Ristet Pølse,363.0,381.15,363.0
1451986,Pølsebrød,84.0,88.2,84.0
1451987,"Dåse Sodavand (0,33 ltr)",330.0,346.5,330.0
1452990,Gavekort,0.0,0.0,0.0
1468103,Juice,385.0,404.25,385.0
1468755,Classic,310.0,325.5,310.0
1469964,Unspecified,0.0,0.0,0.0
1473671,Miel,105.0,110.25,105.0
1476219,Romkugle,180.0,189.0,180.0
1477463,DAGENS RET,0.0,0.0,0.0
1477476,Diverse,0.0,0.0,0.0
1478171,Kinder Ellos,343.85,361.0425,343.85
1482236,Carlsberg Canette De Bière,159.2,167.16,159.2
1482419,Smarties,194.35,204.0675,194.35
1494274,Tea,480.0,504.0,480.0
1494513,Unspecified,0.0,0.0,0.0
1499352,Peanuts,490.0,514.5,490.0
1499353,Slik (10),280.0,294.0,280.0
1501175,Mars,194.35,204.0675,194.35
1501183,Bounty,358.79999999999995,376.73999999999995,358.79999999999995
1503081,Ekstra tilbehør,50.0,52.5,50.0
1505635,Ritter sport,219.45,230.4225,219.45
1524027,Boller i pose,0.0,0.0,0.0
1531013,Bartender drink,0.0,0.0,0.0
1531069,Bartender shot,0.0,0.0,0.0
1531080,Bartender beer 15/soda/cocio,0.0,0.0,0.0
1531576,Virgin slush ice,255.0,267.75,255.0
1531988,Karaoke shot,0.0,0.0,0.0
1532235,Bartender debt,0.0,0.0,0.0
1537018,Toms tivoli,111.2,116.76,111.2
1547877,Unspecified,0.0,0.0,0.0
1550173,Kiri ost,330.0,346.5,330.0
1550174,Halloumi ost,480.0,504.0,480.0
1550180,Små pizza,420.0,441.0,420.0
1550303,Dyppelse,125.0,131.25,125.0
1550312,Cocio,300.0,315.0,300.0
1562362,SPILLEMØNTER,0.0,0.0,0.0
1567330,Jagermester,494.4500000000001,519.1725000000001,494.4500000000001
1588249,Beer Voucher,0.0,0.0,0.0
1591357,Bartender loterry,0.0,0.0,0.0
1595011,Mini smirnof,324.35,340.56750000000005,324.35
1595658,Zippo Lighter Fluid,349.3,366.76500000000004,349.3
1595772,Piberenser,299.25,314.21250000000003,299.25
1595953,Treo citrus,479.4,503.37,479.4
1597260,Cones,489.30000000000007,513.7650000000001,489.30000000000007
1597399,Filter,307.3,322.66499999999996,307.3
1617774,Unspecified,0.0,0.0,0.0
1623550,Jungle Drink,180.0,189.0,180.0
1625364,Yankie,239.2,251.16,239.2
1635901,Unspecified,0.0,0.0,0.0
1637614,Smoking gold,399.0,418.95000000000005,399.0
1658615,Jalapenos Sticks 4 stk,450.0,472.5,450.0
1658620,Brik-Juice,340.0,357.0,340.0
1664519,Unspecified,0.0,0.0,0.0
1668427,Kaffe Refill,160.0,168.0,160.0
1668440,Kaffe Reifill,190.0,199.5,190.0
1685168,Frugt og gront,0.0,0.0,0.0
1685179,Drikkevarer,0.0,0.0,0.0
1685206,Maelkeprodukt,0.0,0.0,0.0
1687196,Flødebolle,84.0,88.20000000000002,84.0
1687451,En pose slik,375.0,393.75,375.0
1694574,Unspecified,0.0,0.0,0.0
1697234,Elephant,307.3,322.66499999999996,307.3
1698679,Tuborg Grøn,358.2,376.11,358.2
1699357,Mentos Mint,179.25,188.21249999999998,179.25
1700709,Ekstra Dyppelse,360.0,378.0,360.0
1700864,Ekstra bernaise,400.0,420.0,400.0
1718513,Unspecified,0.0,0.0,0.0
1725210,Haribo ruller,131.45,138.02249999999998,131.45
1733877,Big,120.0,126.0,120.0
1737996,Div Vin,0.0,0.0,0.0
1745318,"Blue Raspberry Candy, Blue Raspberry",264.0,277.20000000000005,264.0
1746938,Oreo Cow Tales,195.0,204.75,195.0
1747572,"Cherry Candy, Cherry",276.0,289.8,276.0
1747574,"White Mystery Candy, White Mystery",312.0,327.6,312.0
1747927,Watermelon Candy,168.0,176.40000000000003,168.0
1748300,Cheetos Crunchy,465.0,488.25,465.0
1748447,5 Assorted Flavors Candy,425.0,446.25,425.0
1749321,Nerds Rope,240.0,252.0,240.0
1806531,Miranda lemon,286.0,300.3,286.0
1814606,Mad,0.0,0.0,0.0
1814627,Unspecified,0.0,0.0,0.0
1830889,Dressing i Bæger,440.0,462.0,440.0
1830896,Bearnaise sauce po pizza,130.0,136.5,130.0
1833754,Faxe Kondi Pro.,260.0,273.0,260.0
1834281,Dagens ret,0.0,0.0,0.0
1834347,Festmenu,0.0,0.0,0.0
1834360,Brunch,0.0,0.0,0.0
1838113,Pizza variabel,0.0,0.0,0.0
1857767,"Juicebrik - Appelsin 0,25 cl",460.0,483.0,460.0
1857857,Te,210.0,220.5,210.0
1857982,Candyfloss - Lille,180.0,189.0,180.0
1857987,Gurli gris æg,180.0,189.0,180.0
1857988,Guldmønter - Chokolade,58.0,60.900000000000006,58.0
1857989,Rustne søm,280.0,294.0,280.0
1858021,Slik armbånd,102.0,107.10000000000001,102.0
1858046,Slikkepind,108.0,113.4,108.0
1858094,Sæbeboble sværd,375.0,393.75,375.0
1858167,Stof servietter rød/blå,180.0,189.00000000000003,180.0
1859157,Mælk,260.0,273.0,260.0
1859928,Frankly juice 250 ml,420.0,441.0,420.0
1873885,Cola Zero,262.9,276.04499999999996,262.9
1890435,Mentos Fruit,195.0,204.75,195.0
1890541,Twix Twin,273.0,286.65000000000003,273.0
1890549,"Nestlé Kit Kat 41,5g Chocolate Covered Wafer Bar",182.0,191.1,182.0
1890557,Orzeszki Ziemne,143.0,150.15,143.0
1890595,Mentos,225.0,236.25,225.0
1890967,Stimorol 3 pack,390.0,409.5,390.0
1891676,Mars,182.0,191.1,182.0
1891682,Snickers,468.0,491.40000000000003,468.0
1891704,Bubblicious Strawberry Splash X18,204.0,214.20000000000002,204.0
1891733,Hubba bubba,204.0,214.20000000000002,204.0
1891760,Daim Dubbel,315.0,330.75,315.0
1891800,Peppermint,195.0,204.75,195.0
1891866,Kexchoklad,260.0,273.0,260.0
1892395,Bubble Gum,280.0,294.0,280.0
1892830,Flavour Frenzy Jawbreaker,165.0,173.25,165.0
1892865,Nerds Gummy Clusters,440.0,462.0,440.0
1893705,Marabou Mjölkchoklad,480.0,504.0,480.0
1893958,Kinder Bueno,375.0,393.75,375.0
1893968,Kinder Bueno White Gaufrettes Enrobees De Chocolat Blanc X2 Barres,330.0,346.5,330.0
1894127,Biscotto,375.0,393.75,375.0
1894237,Skittles,475.0,498.75,475.0
1894250,M&m’s Brownie,385.0,404.25,385.0
1894888,Prof,150.0,157.5,150.0
1895406,Kolonial,0.0,0.0,0.0
1895836,Dybfrost,0.0,0.0,0.0
1897563,Qdol,432.0,453.6,432.0
1901386,Unspecified,0.0,0.0,0.0
1902662,Spiritus,0.0,0.0,0.0
1903288,Faxe Kondi Appelsin 0 Kalorier,130.0,136.5,130.0
1903308,Cola Zero,140.0,147.0,140.0
1905594,Faxe Kondi zero,440.0,462.0,440.0
1905645,Pepsi Max Lime,210.0,220.5,210.0
1905725,Citrus Blast,325.0,341.25,325.0
1905836,Fanta exotic,255.0,267.75,255.0
1906129,Nestea,350.0,367.5,350.0
1906182,Coca Cola Zero,385.0,404.25,385.0
1906199,Fanta Peach,400.0,420.0,400.0
1906214,Fanta Pineapple,260.0,273.0,260.0
1906232,Mango Nectar,280.0,294.0,280.0
1906294,Strawberry,340.0,357.0,340.0
1915285,Brain Licker,425.0,446.25,425.0
1915410,Candy pistol,510.0,535.5,510.0
1917790,Flæskesvær,325.0,341.25,325.0
1924885,Unspecified,0.0,0.0,0.0
1929279,Classic Chocolate Milk,325.0,341.25,325.0
1932783,The Original Candy Burger,455.0,477.75,455.0
1932810,Candy Taco,420.0,441.0,420.0
1933025,Toxic Waste,500.0,525.0,500.0
1933737,"Laser Pop - Lolli, 20g",450.0,472.5,450.0
1934354,Citrus Splash,280.0,294.0,280.0
1935591,Juicy Drop,450.0,472.5,450.0
1937453,Baby Sucker,450.0,472.5,450.0
1940085,Trinketto Cooler Drink,210.0,220.5,210.0
1974609,Tiptop,494.0,518.6999999999999,494.0
1977005,Unspecified,0.0,0.0,0.0
1978926,Medister m brød,520.0,546.0,520.0
1993164,Monster Energy,475.0,498.75,475.0
1993983,Red Bull Sugar Free,360.0,378.0,360.0
1994263,Rabat Dør,0.0,0.0,0.0
2009587,"Nestlé Kit Kat 41,5g Chocolate Covered Wafer Bar",362.6,380.7300000000001,362.6
2031955,egen pizza,0.0,0.0,0.0
2043095,Brod,210.0,220.5,210.0
2050020,Personalekaffe,470.0,493.5,470.0
2069366,Brød,438.0,459.90000000000003,438.0
2069821,Ristet pølse med brød - åbningspris,275.0,288.75,275.0
2079315,Mælk 25 cl.,360.0,378.0,360.0
2079342,Mælk 50 cl.,336.0,352.8,336.0
2090256,"Sodavand (0,25 L)",480.0,504.0,480.0
2098288,Lion White,200.0,210.0,200.0
2101353,Robot pop,275.0,288.75,275.0
2107694,Fruchtsaftgetränk - Orange,110.0,115.5,110.0
2114043,Wasabi Ærter,360.0,378.0,360.0
2114484,Twist,494.0,518.7,494.0
2121591,Capri-sun Mango & Maracuja,225.0,236.25,225.0
2123663,Spin pop,350.0,367.5,350.0
2125304,Nestea peach,400.0,420.0,400.0
2125447,Mogu Mogu Au Cassis,300.0,315.0,300.0
2127057,Alm. Mayo,510.0,535.5,510.0
2127130,Diverse,0.0,0.0,0.0
2127167,Cafe,0.0,0.0,0.0
2127277,Aioli,495.0,519.75,495.0
2127297,Bacon mayo,405.0,425.25,405.0
2127308,Chili mayo,255.0,267.75,255.0
2128134,Unspecified,0.0,0.0,0.0
2128282,Is,0.0,0.0,0.0
2130421,Jerry Can Bubble Gum,220.0,231.0,220.0
2130734,Dino fan,220.0,231.0,220.0
2130817,Double dares,385.0,404.25,385.0
2130835,Johny Bee Candy Novelties Strawberry Fruit Spray,325.0,341.25,325.0
2130928,Best pliers,300.0,315.0,300.0
2130961,Ring pop,75.0,78.75,75.0
2131093,Graffiti pop,255.0,267.75,255.0
2135827,Indloesning af oelkort,0.0,0.0,0.0
2149149,Shot 5 kr,180.0,189.0,180.0
2149645,Bartender ready to drink,0.0,0.0,0.0
2152456,Kaffe,500.0,525.0,500.0
2153143,COCIO,275.0,288.75,275.0
2156456,2 X dressing,390.0,409.5,390.0
2162993,Raw,320.0,336.0,320.0
2165678,Frem grøn,111.3,116.86500000000001,111.3
2167544,Shot div,476.0,499.80000000000007,476.0
2205093,Mad ud af huset.,0.0,0.0,0.0
2244130,Carlsberg 25 cl,440.0,462.0,440.0
2267546,Unspecified,0.0,0.0,0.0
2270821,Unspecified,0.0,0.0,0.0
2274047,Rio 2,380.0,399.0,380.0
2275510,Extra Kød,234.0,245.70000000000002,234.0
2275609,Extra Kød,216.0,226.8,216.0
2277246,Fairy Drink,140.0,147.0,140.0
2277920,Punch,300.0,315.0,300.0
2285501,Tattoo remove,0.0,0.0,0.0
2293512,Postevand,180.0,189.00000000000003,180.0
2293760,Diverse,0.0,0.0,0.0
2306787,Flaskeøl(personale),120.0,126.0,120.0
2306808,Sodavand/vand(personale),348.0,365.40000000000003,348.0
2306819,Shot(personale),290.0,304.5,290.0
2306915,Chips(personale),180.0,189.0,180.0
2307166,Unspecified,0.0,0.0,0.0
2314033,Hyldeblomst Saft,400.0,420.0,400.0
2326966,Spillemønter,0.0,0.0,0.0
2331610,Tomat_Agurk_Løg_Pebermix_Iceberg,384.0,403.20000000000005,384.0
2331673,Tomat_Agurk_Løg_Pebermix_Iceberg,212.0,222.60000000000002,212.0
2331707,Tomat_Agurk_Løg_Pebermix_Iceberg,48.0,50.400000000000006,48.0
2336077,Dyppelse,392.0,411.6,392.0
2336476,Dyppelse,287.0,301.35,287.0
2346722,Redbull abrikos,308.0,323.40000000000003,308.0
2351602,Emmanuel og Annas Boller,195.0,204.75,195.0
2353988,El fastliggere,0.0,0.0,0.0
2353993,Fastliggere,0.0,0.0,0.0
2354102,Flødebolle,115.0,120.75,115.0
2354403,Dagsgæster,0.0,0.0,0.0
2354424,Pind is,0.0,0.0,0.0
2354503,Dagligvarer,0.0,0.0,0.0
2354542,Cigaretter,0.0,0.0,0.0
2354585,Vand,215.0,225.75,215.0
2354588,Øl,0.0,0.0,0.0
2354596,Vin,0.0,0.0,0.0
2354727,Gas,0.0,0.0,0.0
2363294,Krydderier,0.0,0.0,0.0
2366109,Unspecified,0.0,0.0,0.0
2386279,Smoking deluxe 4 king size,420.0,441.0,420.0
2392560,1 glas varm hjemmelavet solbærsaft med frisk Ingefær,324.0,340.20000000000005,324.0
2393152,Tilkøb af kaffeshot,192.0,201.60000000000002,192.0
2393370,Danskvand - plain,500.0,525.0,500.0
2404755,Unspecified,0.0,0.0,0.0
2409172,Taze Kadayif,325.0,341.25,325.0
2416658,Monster Alarm,190.0,199.5,190.0
2452136,Personale lille fadøl,400.0,420.0,400.0
2452540,Personale chips,190.0,199.5,190.0
2456872,Tubble Gum Cherry,210.0,220.5,210.0
2456884,Tubble Gum Tutti Frutti,450.0,472.5,450.0
2457041,Sodavand,360.0,378.0,360.0
2461819,Chili/hvidløg Large,115.0,120.75,115.0
2479022,Diverse,0.0,0.0,0.0
2479028,Lakrids (6 stk),400.0,420.0,400.0
2479037,Variabel (Løsvægt Over 200g),0.0,0.0,0.0
2479038,Pose,0.0,0.0,0.0
2479039,Løsvægt,0.0,0.0,0.0
2479040,Diverse,0.0,0.0,0.0
2479041,Diverse,0.0,0.0,0.0
2525133,Snacks,418.0,438.90000000000003,418.0
2526324,Unspecified,0.0,0.0,0.0
2533177,Mindesammenkomst,0.0,0.0,0.0
2536276,Pose,260.0,273.0,260.0
2550631,Bland selv slik,0.0,0.0,0.0
2550919,Ispinde,0.0,0.0,0.0
2550922,Ekstra Kugle,126.0,132.3,126.0
