id,place_id,created,title,type,created_datetime
317223,316229,1689258531,Drikkevarer,Normal,2023-07-13T17:28:51
317224,316229,1689258531,Mest brugte,Normal,2023-07-13T17:28:51
339316,316229,1692775958,Bus,Normal,2023-08-23T10:32:38
400413,400381,1697107546,Unspecified,Normal,2023-10-12T13:45:46
401317,381603,1697181667,Unspecified,Normal,2023-10-13T10:21:07
417151,417137,1698134513,Unspecified,Normal,2023-10-24T11:01:53
420716,420705,1698310100,Unspecified,Normal,2023-10-26T11:48:20
420838,420825,1698314970,Buffet,Normal,2023-10-26T13:09:30
428927,428910,1698656604,Gavekort,Normal,2023-10-30T11:03:24
429046,381603,1698660045,Burger & Sandwich,Normal,2023-10-30T12:00:45
429047,381603,1698660075,Menuer,Normal,2023-10-30T12:01:15
429048,381603,1698660086,Div. Mad,Normal,2023-10-30T12:01:26
429049,381603,1698660098,Kolde Drikke,Normal,2023-10-30T12:01:38
429050,381603,1698660112,Alkohol,Normal,2023-10-30T12:01:52
429051,381603,1698660133,Varme Drikke,Normal,2023-10-30T12:02:13
429052,381603,1698660150,Andet alkohol,Normal,2023-10-30T12:02:30
429053,381603,1698660160,Kiosk,Normal,2023-10-30T12:02:40
429054,381603,1698660179,Kager & Boller,Normal,2023-10-30T12:02:59
436256,436227,1698928530,Hovedmenu,Normal,2023-11-02T14:35:30
437734,433211,1698994153,Cafe,Normal,2023-11-03T08:49:13
438131,438114,1699006920,Unspecified,Normal,2023-11-03T12:22:00
438249,438235,1699009980,Mad,Normal,2023-11-03T13:13:00
440049,438114,1699077986,Pizza 1,Normal,2023-11-04T08:06:26
440050,438114,1699078033,Pizza 2,Normal,2023-11-04T08:07:13
440051,438114,1699078042,Pizza 3,Normal,2023-11-04T08:07:22
440052,438114,1699078059,Salat Pizza,Normal,2023-11-04T08:07:39
440053,438114,1699078074,Deluxe Pizza,Normal,2023-11-04T08:07:54
440054,438114,1699078118,Hollandske Pizza,Normal,2023-11-04T08:08:38
440055,438114,1699078180,Indbegte Pizza,Normal,2023-11-04T08:09:40
440056,438114,1699078217,Halvindbagte Pizza,Normal,2023-11-04T08:10:17
440057,438114,1699078257,Børne Pizza,Normal,2023-11-04T08:10:57
440058,438114,1699078297,Pizza Sandwich,Normal,2023-11-04T08:11:37
440059,438114,1699078315,Durumrulle,Normal,2023-11-04T08:11:55
440060,438114,1699078373,Hjemmelavet Pitabrød,Normal,2023-11-04T08:12:53
440061,438114,1699078400,Gusto's Special Sandwich,Normal,2023-11-04T08:13:20
440135,438114,1699082074,Pastaretter,Normal,2023-11-04T09:14:34
440144,438114,1699082713,Burger,Normal,2023-11-04T09:25:13
440254,438114,1699087739,Grill,Normal,2023-11-04T10:48:59
440364,438114,1699091047,Bagels,Normal,2023-11-04T11:44:07
440375,438114,1699091338,Ekstra Tilbehør,Normal,2023-11-04T11:48:58
440630,438114,1699097602,Drikkevarer,Normal,2023-11-04T13:33:22
444624,444585,1699256597,Bowtech-Akupunktur klinik,Normal,2023-11-06T09:43:17
447118,447096,1699359744,Frokost,Normal,2023-11-07T14:22:24
448502,444585,1699418634,Salon Naomi,Normal,2023-11-08T06:43:54
449675,352695,1699455477,Morgenbrød,Normal,2023-11-08T16:57:57
449676,352695,1699455489,Kager Små,Normal,2023-11-08T16:58:09
453689,453680,1699608953,Unspecified,Normal,2023-11-10T11:35:53
460525,420705,1699885600,Frokost Menu,Normal,2023-11-13T16:26:40
460530,420705,1699885727,Forretter,Normal,2023-11-13T16:28:47
460535,420705,1699885757,Sticks,Normal,2023-11-13T16:29:17
460542,420705,1699885897,Varme Retter,Normal,2023-11-13T16:31:37
460555,420705,1699886012,Menuer 1P,Normal,2023-11-13T16:33:32
460556,420705,1699886037,Menuer 2-4P,Normal,2023-11-13T16:33:57
460558,420705,1699886070,Nigiri,Normal,2023-11-13T16:34:30
460559,420705,1699886095,Inside-Out,Normal,2023-11-13T16:34:55
460560,420705,1699886127,Kaburi,Normal,2023-11-13T16:35:27
460561,420705,1699886165,Stor-Maki,Normal,2023-11-13T16:36:05
460566,420705,1699886199,Små-maki,Normal,2023-11-13T16:36:39
460567,420705,1699886226,Ekstra,Normal,2023-11-13T16:37:06
460568,420705,1699886248,Drikkevarer,Normal,2023-11-13T16:37:28
465341,465308,1700055551,Unspecified,Normal,2023-11-15T15:39:11
468434,453680,1700145160,Sodas,Normal,2023-11-16T16:32:40
468436,453680,1700145179,Water,Normal,2023-11-16T16:32:59
468437,453680,1700145190,Juices,Normal,2023-11-16T16:33:10
468438,453680,1700145202,Beer,Normal,2023-11-16T16:33:22
468439,453680,1700145212,Kaffe,Normal,2023-11-16T16:33:32
468440,453680,1700145220,Tea,Normal,2023-11-16T16:33:40
468445,453680,1700145263,Red Wine,Normal,2023-11-16T16:34:23
468446,453680,1700145275,White Wine,Normal,2023-11-16T16:34:35
468447,453680,1700145285,Rose Wine,Normal,2023-11-16T16:34:45
468448,453680,1700145293,Smorrebrod Retter,Normal,2023-11-16T16:34:53
468449,453680,1700145303,Morgenmad,Normal,2023-11-16T16:35:03
470449,453680,1700213130,X Others Cofs,Normal,2023-11-17T11:25:30
470636,453680,1700215389,Boller,Normal,2023-11-17T12:03:09
470637,453680,1700215400,Sandwiches,Normal,2023-11-17T12:03:20
470638,453680,1700215411,Wienerbrod,Normal,2023-11-17T12:03:31
470639,453680,1700215422,Cake,Normal,2023-11-17T12:03:42
470640,453680,1700215433,Brod,Normal,2023-11-17T12:03:53
470642,453680,1700215460,Poke Bowl,Normal,2023-11-17T12:04:20
471192,471184,1700223818,Unspecified,Normal,2023-11-17T14:23:38
471704,471663,1700233527,Unspecified,Normal,2023-11-17T17:05:27
474980,400381,1700319502,Kasseapparat,Normal,2023-11-18T16:58:22
478445,478433,1700477007,Unspecified,Normal,2023-11-20T12:43:27
480228,478433,1700556920,Pizza,Normal,2023-11-21T10:55:20
480229,478433,1700556947,Mexicanske Pizza,Normal,2023-11-21T10:55:47
480232,478433,1700556967,Pizza Sandwich,Normal,2023-11-21T10:56:07
480233,478433,1700556991,Forretter,Normal,2023-11-21T10:56:31
480234,478433,1700557017,Salataer,Normal,2023-11-21T10:56:57
480235,478433,1700557032,Burger,Normal,2023-11-21T10:57:12
480236,478433,1700557059,Pita Brød,Normal,2023-11-21T10:57:39
480238,478433,1700557079,Durum Rulle,Normal,2023-11-21T10:57:59
480239,478433,1700557113,Kødretter,Normal,2023-11-21T10:58:33
480240,478433,1700557130,Pasta retter,Normal,2023-11-21T10:58:50
480241,478433,1700557146,Sandwich,Normal,2023-11-21T10:59:06
480242,478433,1700557159,Nachos,Normal,2023-11-21T10:59:19
480243,478433,1700557176,Wrap,Normal,2023-11-21T10:59:36
480244,478433,1700557188,Fisk,Normal,2023-11-21T10:59:48
480245,478433,1700557218,Børne Menu,Normal,2023-11-21T11:00:18
480246,478433,1700557234,Diverse,Normal,2023-11-21T11:00:34
480247,478433,1700557250,Dessert,Normal,2023-11-21T11:00:50
480248,478433,1700557278,Kolde drikke,Normal,2023-11-21T11:01:18
481300,481284,1700574994,Unspecified,Normal,2023-11-21T15:56:34
483266,483245,1700646753,Lemonader,Normal,2023-11-22T11:52:33
495136,478433,1700991702,Ekstra Tilbehør,Normal,2023-11-26T11:41:42
498646,498629,1701091777,Unspecified,Normal,2023-11-27T15:29:37
498767,478433,1701093365,Frokost Retter,Normal,2023-11-27T15:56:05
498768,478433,1701093389,Frokost Pizza,Normal,2023-11-27T15:56:29
498925,478851,1701096172,Frokost Tilbud,Normal,2023-11-27T16:42:52
500218,483245,1701148940,Vin og Champagne På Glas (12 cl),Normal,2023-11-28T07:22:20
500219,483245,1701148948,Hvidvin,Normal,2023-11-28T07:22:28
500220,483245,1701148960,Rødvin,Normal,2023-11-28T07:22:40
500221,483245,1701148973,Non-Alcoholic,Normal,2023-11-28T07:22:53
500222,483245,1701148982,Mad og Snacks,Normal,2023-11-28T07:23:02
500261,483245,1701150096,"Marc Hebrart, Mareuil-sur-Aÿ",Normal,2023-11-28T07:41:36
500262,483245,1701150106,"Janisson Baradon, Epernay",Normal,2023-11-28T07:41:46
500263,483245,1701150118,"Robert Moncuit, Le Mesnil-sur-Oger",Normal,2023-11-28T07:41:58
500264,483245,1701150129,"Vilmart, Rilly-la-Montagne",Normal,2023-11-28T07:42:09
500265,483245,1701150148,"Eric Rodez, Ambonnay",Normal,2023-11-28T07:42:28
500266,483245,1701150159,Dom Pérignon,Normal,2023-11-28T07:42:39
500267,483245,1701150169,Perrier-Jouët Belle Epoque,Normal,2023-11-28T07:42:49
500268,483245,1701150180,Philipponnat,Normal,2023-11-28T07:43:00
500269,483245,1701150191,Pol Roger,Normal,2023-11-28T07:43:11
500270,483245,1701150209,Louis Roederer Cristal,Normal,2023-11-28T07:43:29
500271,483245,1701150220,Veuve Cliquot,Normal,2023-11-28T07:43:40
500272,483245,1701150231,Piper-Heidsieck,Normal,2023-11-28T07:43:51
500273,483245,1701150242,Krug,Normal,2023-11-28T07:44:02
500274,483245,1701150255,Bollinger,Normal,2023-11-28T07:44:15
500275,483245,1701150266,Deutz,Normal,2023-11-28T07:44:26
500276,483245,1701150281,Taittinger Comtes de Champagne,Normal,2023-11-28T07:44:41
500277,483245,1701150292,Pierre Peters,Normal,2023-11-28T07:44:52
500278,483245,1701150307,Jacques Selosse,Normal,2023-11-28T07:45:07
500279,483245,1701150324,Jacquesson,Normal,2023-11-28T07:45:24
500280,483245,1701150335,Hvidvine,Normal,2023-11-28T07:45:35
500281,483245,1701150349,Chablis,Normal,2023-11-28T07:45:49
500282,483245,1701150369,St.-Aubin,Normal,2023-11-28T07:46:09
500283,483245,1701150402,Chassagne-Montrachet,Normal,2023-11-28T07:46:42
500284,483245,1701150415,Hvid Rhône,Normal,2023-11-28T07:46:55
500285,483245,1701150429,Loire,Normal,2023-11-28T07:47:09
500287,483245,1701150453,USA,Normal,2023-11-28T07:47:33
500288,483245,1701150479,Rødvine - Bourgogne,Normal,2023-11-28T07:47:59
500289,483245,1701150507,Gevrey-Chambertin,Normal,2023-11-28T07:48:27
500290,483245,1701150522,Mazy-Chambertin Grand Cru Armand Rousseau,Normal,2023-11-28T07:48:42
500291,483245,1701150535,Charmes-Chambertin Grand Cru Armand Rousseau,Normal,2023-11-28T07:48:55
500292,483245,1701150554,Ruchottes-Chambertin Grand Cru Armand Rousseau,Normal,2023-11-28T07:49:14
500293,483245,1701150566,Griotte-Chambertin Grand Cru,Normal,2023-11-28T07:49:26
500294,483245,1701150579,Chambertin Grand Cru,Normal,2023-11-28T07:49:39
500295,483245,1701150593,Chambertin-Clos-de Bèze,Normal,2023-11-28T07:49:53
500296,483245,1701150607,Clos de la Roche Grand Cru,Normal,2023-11-28T07:50:07
500297,483245,1701150621,Clos de Vougeot Grand Cru,Normal,2023-11-28T07:50:21
500298,483245,1701150634,Bonnes-Mares Grand Cru,Normal,2023-11-28T07:50:34
500299,483245,1701150647,Vosne-Romanée,Normal,2023-11-28T07:50:47
500300,483245,1701150663,Volnay,Normal,2023-11-28T07:51:03
500301,483245,1701150680,Bordeaux Medoc,Normal,2023-11-28T07:51:20
500302,483245,1701150693,Medoc 2. Grand Cru Classé,Normal,2023-11-28T07:51:33
500303,483245,1701150708,Medoc 5. Grand Cru Classé,Normal,2023-11-28T07:51:48
500304,483245,1701150722,Pessac-Léognan,Normal,2023-11-28T07:52:02
500305,483245,1701150739,Saint-Emilion,Normal,2023-11-28T07:52:19
500306,483245,1701150752,Pomerol,Normal,2023-11-28T07:52:32
500307,483245,1701150767,Rhône - Cairanne,Normal,2023-11-28T07:52:47
500308,483245,1701150780,Châteauneuf-du-Pape,Normal,2023-11-28T07:53:00
500309,483245,1701150795,Hermitage,Normal,2023-11-28T07:53:15
500310,483245,1701150811,Côte-Rôtie,Normal,2023-11-28T07:53:31
500311,483245,1701150826,Italien,Normal,2023-11-28T07:53:46
500312,483245,1701150843,Spanien,Normal,2023-11-28T07:54:03
500313,483245,1701150857,Californien,Normal,2023-11-28T07:54:17
500314,483245,1701150875,Dessertvine,Normal,2023-11-28T07:54:35
501858,478433,1701179748,Menu,Normal,2023-11-28T15:55:48
505342,478851,1701271623,Starters,Normal,2023-11-29T17:27:03
505424,478851,1701272455,Special Menuer,Normal,2023-11-29T17:40:55
505427,478851,1701272482,Sushi Menuer,Normal,2023-11-29T17:41:22
505530,478851,1701273153,Uramaki,Normal,2023-11-29T17:52:33
505577,478851,1701273649,Toppedemaki,Normal,2023-11-29T18:00:49
505640,478851,1701274073,Nigiri,Normal,2023-11-29T18:07:53
505641,478851,1701274089,Flamming Nigiri,Normal,2023-11-29T18:08:09
505643,478851,1701274106,Futomaki,Normal,2023-11-29T18:08:26
505644,478851,1701274120,Hosomaki,Normal,2023-11-29T18:08:40
505651,478851,1701274137,Rispapir,Normal,2023-11-29T18:08:57
505653,478851,1701274183,Extra Tilbehør,Normal,2023-11-29T18:09:43
505667,478851,1701274242,Øl,Normal,2023-11-29T18:10:42
505668,478851,1701274281,Sodavand/Vand,Normal,2023-11-29T18:11:21
505674,478851,1701274310,Økologisk Te,Normal,2023-11-29T18:11:50
508562,471663,1701353217,Wok,Normal,2023-11-30T16:06:57
508566,471663,1701353235,Supper,Normal,2023-11-30T16:07:15
508570,471663,1701353259,Børne Menuer,Normal,2023-11-30T16:07:39
508573,471663,1701353274,Salat,Normal,2023-11-30T16:07:54
508575,471663,1701353295,Karry Retter,Normal,2023-11-30T16:08:15
508576,471663,1701353309,Wok Retter,Normal,2023-11-30T16:08:29
508579,471663,1701353344,Stegte Nudler og Ris,Normal,2023-11-30T16:09:04
508584,471663,1701353404,Drikkevarer,Normal,2023-11-30T16:10:04
510249,478851,1701383558,Diverse,Normal,2023-12-01T00:32:38
511307,420825,1701427288,Forretter,Normal,2023-12-01T12:41:28
511308,420825,1701427299,Oksekød,Normal,2023-12-01T12:41:39
511312,420825,1701427341,Svinekød,Normal,2023-12-01T12:42:21
511313,420825,1701427352,Fjerkræ,Normal,2023-12-01T12:42:32
511316,420825,1701427361,Seafood retter,Normal,2023-12-01T12:42:41
511319,420825,1701427370,Diverse retter,Normal,2023-12-01T12:42:50
511321,420825,1701427383,Kinesiske retter - Diverse,Normal,2023-12-01T12:43:03
511322,420825,1701427404,Kinesiske Menuer,Normal,2023-12-01T12:43:24
511583,420825,1701429355,Børne Menuer,Normal,2023-12-01T13:15:55
511604,420825,1701429533,Sushi Menu,Normal,2023-12-01T13:18:53
511605,420825,1701429544,Sushi starters,Normal,2023-12-01T13:19:04
511606,420825,1701429555,Sashimi,Normal,2023-12-01T13:19:15
511609,420825,1701429566,Nigiri,Normal,2023-12-01T13:19:26
511611,420825,1701429582,Hoso maki,Normal,2023-12-01T13:19:42
511618,420825,1701429605,Ura Maki,Normal,2023-12-01T13:20:05
511620,420825,1701429621,Futo Maki,Normal,2023-12-01T13:20:21
511623,420825,1701429633,Sticks,Normal,2023-12-01T13:20:33
511624,420825,1701429645,Sushi - tilbehør,Normal,2023-12-01T13:20:45
511629,420825,1701429669,Desserter,Normal,2023-12-01T13:21:09
511634,420825,1701429689,Drinks/Spiritus,Normal,2023-12-01T13:21:29
511635,420825,1701429702,Hvid/Rosévine,Normal,2023-12-01T13:21:42
511638,420825,1701429712,Rosévine,Normal,2023-12-01T13:21:52
511642,420825,1701429722,Rød/Månedensvin,Normal,2023-12-01T13:22:02
511646,420825,1701429737,Månedens Vin,Normal,2023-12-01T13:22:17
511652,420825,1701429751,Diverse vin,Normal,2023-12-01T13:22:31
511655,420825,1701429763,Risvin,Normal,2023-12-01T13:22:43
511656,420825,1701429775,Alkoholfri Vin,Normal,2023-12-01T13:22:55
511658,420825,1701429789,Sodavand og Øl,Normal,2023-12-01T13:23:09
511660,420825,1701429804,Spiritus & Diverse,Normal,2023-12-01T13:23:24
511683,420825,1701429955,Diner Transportable,Normal,2023-12-01T13:25:55
511993,511948,1701432980,Unspecified,Normal,2023-12-01T14:16:20
512922,512884,1701445420,DRIKKEVARER,Normal,2023-12-01T17:43:40
515095,471184,1701509750,Menu,Normal,2023-12-02T11:35:50
523566,523541,1701680545,Emballage🚮,Normal,2023-12-04T11:02:25
524711,471663,1701696727,Sammensæt Din Egen Ret,Normal,2023-12-04T15:32:07
524809,316229,1701697484,Unspecified,Normal,2023-12-04T15:44:44
524982,400381,1701699975,Irish Coffee,Normal,2023-12-04T16:26:15
530381,530346,1701860138,MENU,Normal,2023-12-06T12:55:38
530421,530392,1701860320,Menu kort Pastadiem,Normal,2023-12-06T12:58:40
530665,526611,1701862685,Drikkevarer,Normal,2023-12-06T13:38:05
530843,400381,1701864740,Shots tilbud,Normal,2023-12-06T14:12:20
530858,400381,1701864937,Drinks,Normal,2023-12-06T14:15:37
530904,400381,1701865357,Personale,Normal,2023-12-06T14:22:37
530918,400381,1701865503,Bossy,Normal,2023-12-06T14:25:03
533738,508797,1701939196,Kaffe / the / cacao,Normal,2023-12-07T10:53:16
533954,420825,1701942181,Gavekort,Normal,2023-12-07T11:43:01
552066,483245,1702285150,Kaffe,Normal,2023-12-11T10:59:10
552091,483245,1702286067,Unspecified,Normal,2023-12-11T11:14:27
555103,555096,1702370650,Unspecified,Normal,2023-12-12T10:44:10
558683,497891,1702418576,Espressobase,Normal,2023-12-13T00:02:56
558695,497891,1702418989,Bolle,Normal,2023-12-13T00:09:49
564665,564638,1702555426,Diverse,Normal,2023-12-14T14:03:46
568967,420825,1702631572,Takeaway tilbehør,Normal,2023-12-15T11:12:52
569431,420825,1702637464,Varme drikke,Normal,2023-12-15T12:51:04
569718,569707,1702639591,Unspecified,Normal,2023-12-15T13:26:31
570343,570302,1702646193,Forretter,Normal,2023-12-15T15:16:33
570471,570408,1702646940,Unspecified,Normal,2023-12-15T15:29:00
570948,570878,1702650535,Unspecified,Normal,2023-12-15T16:28:55
571285,571262,1702653832,Pose,Normal,2023-12-15T17:23:52
571327,571300,1702654148,POSE,Normal,2023-12-15T17:29:08
574990,483245,1702726793,Øl,Normal,2023-12-16T13:39:53
575487,497891,1702730764,Kaffeposer,Normal,2023-12-16T14:46:04
575651,497891,1702731803,Kage,Normal,2023-12-16T15:03:23
575686,497891,1702732033,Brød,Normal,2023-12-16T15:07:13
576066,497891,1702735936,Brygudstyr,Normal,2023-12-16T16:12:16
582380,582373,1702893787,Menu,Normal,2023-12-18T12:03:07
582427,582411,1702894049,Menu,Normal,2023-12-18T12:07:29
583997,583953,1702909338,Unspecified,Normal,2023-12-18T16:22:18
586508,570302,1702975389,Drikkevarer,Normal,2023-12-19T10:43:09
586582,586569,1702977088,Unspecified,Normal,2023-12-19T11:11:28
587282,587257,1702987001,Unspecified,Normal,2023-12-19T13:56:41
587473,587442,1702988502,Kontanter,Normal,2023-12-19T14:21:42
592172,497891,1703083513,Te,Normal,2023-12-20T16:45:13
592218,497891,1703083757,Gavekort /Kursus / arrangementer,Normal,2023-12-20T16:49:17
599373,599346,1703244293,Comedy kort,Normal,2023-12-22T13:24:53
599732,599700,1703247809,Unspecified,Normal,2023-12-22T14:23:29
603705,583953,1703308581,Alm. Pizzaer,Normal,2023-12-23T07:16:21
603706,583953,1703308607,Il Gusto Giusto Raro,Normal,2023-12-23T07:16:47
603707,583953,1703308640,Il Gusto Giusto Special,Normal,2023-12-23T07:17:20
603708,583953,1703308649,Pasta Retter,Normal,2023-12-23T07:17:29
603709,583953,1703308658,Panini,Normal,2023-12-23T07:17:38
603710,583953,1703308670,Dessert,Normal,2023-12-23T07:17:50
603711,583953,1703308678,Drikkevare,Normal,2023-12-23T07:17:58
603764,569707,1703312411,Pølser,Normal,2023-12-23T08:20:11
604260,564638,1703327730,Div.,Normal,2023-12-23T12:35:30
604301,564638,1703328250,Diverse 2,Normal,2023-12-23T12:44:10
613458,570408,1703607576,Alm Pita,Normal,2023-12-26T18:19:36
613459,570408,1703607589,Box Kebab,Normal,2023-12-26T18:19:49
613460,570408,1703607603,Alm Durum,Normal,2023-12-26T18:20:03
613461,570408,1703607621,Hjemmelavet Pita,Normal,2023-12-26T18:20:21
613465,570408,1703607633,Ret,Normal,2023-12-26T18:20:33
613466,570408,1703607651,Pizza,Normal,2023-12-26T18:20:51
613471,570408,1703607685,Tyrkisk Pizza,Normal,2023-12-26T18:21:25
613472,570408,1703607699,Burger,Normal,2023-12-26T18:21:39
613473,570408,1703607713,Menuer,Normal,2023-12-26T18:21:53
613474,570408,1703607754,Drikkevare,Normal,2023-12-26T18:22:34
613475,570408,1703607766,Special,Normal,2023-12-26T18:22:46
615055,527401,1703651813,Forretter,Normal,2023-12-27T06:36:53
615056,527401,1703651813,Børn,Normal,2023-12-27T06:36:53
615057,527401,1703651813,Menu,Normal,2023-12-27T06:36:53
615058,527401,1703651813,Desserter,Normal,2023-12-27T06:36:53
615059,527401,1703651813,Kaffe,Normal,2023-12-27T06:36:53
615061,527401,1703651813,Hvidvin,Normal,2023-12-27T06:36:53
615062,527401,1703651813,Vin,Normal,2023-12-27T06:36:53
615063,527401,1703651813,Rosé Vin,Normal,2023-12-27T06:36:53
615064,527401,1703651813,Øl,Normal,2023-12-27T06:36:53
615069,527401,1703651813,Drikkevarer,Normal,2023-12-27T06:36:53
615071,527401,1703651813,Aperitif,Normal,2023-12-27T06:36:53
615072,527401,1703651813,Alkohol og Spiritus,Normal,2023-12-27T06:36:53
615208,570408,1703653948,Extras,Normal,2023-12-27T07:12:28
615210,570408,1703654248,Hjemmelavet Durum,Normal,2023-12-27T07:17:28
615412,587509,1703659061,Spiritus MåleBæger,Normal,2023-12-27T08:37:41
615413,587509,1703659061,Rom - Whisky  MåleBæger,Normal,2023-12-27T08:37:41
615547,587257,1703661085,Menu,Normal,2023-12-27T09:11:25
616467,586569,1703672459,Coffee,Normal,2023-12-27T12:20:59
616468,586569,1703672459,Viennoiseries,Normal,2023-12-27T12:20:59
616469,586569,1703672459,Bagels,Normal,2023-12-27T12:20:59
616470,586569,1703672459,Sandwiches,Normal,2023-12-27T12:20:59
616471,586569,1703672459,Salades,Normal,2023-12-27T12:20:59
616472,586569,1703672459,Juice /Milkshake,Normal,2023-12-27T12:20:59
616473,586569,1703672459,Drinks,Normal,2023-12-27T12:20:59
616474,586569,1703672459,Cakes,Normal,2023-12-27T12:20:59
617571,617549,1703680514,Unspecified,Normal,2023-12-27T14:35:14
619208,600381,1703691258,Sandwiches/økologiskfuldkorndbrød,Normal,2023-12-27T17:34:18
619214,600381,1703691258,ØL,Normal,2023-12-27T17:34:18
622250,570302,1703742897,Buffet,Normal,2023-12-28T07:54:57
622257,570302,1703743747,Kolde køkken,Normal,2023-12-28T08:09:07
622264,570302,1703744114,Ekstra,Normal,2023-12-28T08:15:14
622792,598930,1703756775,Sandwich,Normal,2023-12-28T11:46:15
622971,465434,1703758935,Kander/drinks,Normal,2023-12-28T12:22:15
623449,617549,1703761954,Pizza,Normal,2023-12-28T13:12:34
623450,617549,1703761954,Børne Pizza,Normal,2023-12-28T13:12:34
623451,617549,1703761954,Salat Pizza,Normal,2023-12-28T13:12:34
623452,617549,1703761954,Indbagt Pizza,Normal,2023-12-28T13:12:34
623453,617549,1703761954,Special Pizza,Normal,2023-12-28T13:12:34
623454,617549,1703761954,Pasta,Normal,2023-12-28T13:12:34
623455,617549,1703761954,Specalteter,Normal,2023-12-28T13:12:34
623456,617549,1703761954,Durum,Normal,2023-12-28T13:12:34
623457,617549,1703761954,Pizza Sandwich,Normal,2023-12-28T13:12:34
623458,617549,1703761954,Pits Brød,Normal,2023-12-28T13:12:34
623460,617549,1703761954,Salat,Normal,2023-12-28T13:12:34
623461,617549,1703761954,Burger,Normal,2023-12-28T13:12:34
624285,588226,1703769244,Snack,Normal,2023-12-28T15:14:04
626547,617549,1703781954,Ekstra Tilbehør,Normal,2023-12-28T18:45:54
630116,599346,1703848243,TWO FOR ONE DEAL,Normal,2023-12-29T13:10:43
638752,535138,1703927470,Ekstra Tilbehør,Normal,2023-12-30T11:11:10
642403,527401,1703954802,Ekstra,Normal,2023-12-30T18:46:42
643574,527401,1703961463,Månedensmenu,Normal,2023-12-30T20:37:43
644967,316229,1704005109,Nytårsmenu,Normal,2023-12-31T08:45:09
645178,570302,1704017258,Hovedretter,Normal,2023-12-31T12:07:38
648899,591944,1704081609,Grillretter,Normal,2024-01-01T06:00:09
656681,498629,1704185733,Morgen,Normal,2024-01-02T10:55:33
656682,498629,1704185733,Øl,Normal,2024-01-02T10:55:33
656683,498629,1704185733,Vin - Frankrig,Normal,2024-01-02T10:55:33
656684,498629,1704185733,Juice & Frugt Shots,Normal,2024-01-02T10:55:33
656685,498629,1704185733,Kolde drikke,Normal,2024-01-02T10:55:33
656686,498629,1704185733,Kaffe & Meget Andet,Normal,2024-01-02T10:55:33
656687,498629,1704185733,Frokost,Normal,2024-01-02T10:55:33
656948,656926,1704188039,Unspecified,Normal,2024-01-02T11:33:59
657284,438114,1704190331,Sandwich,Normal,2024-01-02T12:12:11
657528,438114,1704191649,Salat,Normal,2024-01-02T12:34:09
660317,535138,1704201790,Diverse,Normal,2024-01-02T15:23:10
662063,555096,1704207737,Forretter,Normal,2024-01-02T17:02:17
662064,555096,1704207737,Frokost Tilbud,Normal,2024-01-02T17:02:17
662065,555096,1704207737,Sashimi,Normal,2024-01-02T17:02:17
662066,555096,1704207737,Sticks,Normal,2024-01-02T17:02:17
662067,555096,1704207737,Uramaki,Normal,2024-01-02T17:02:17
662068,555096,1704207737,Gourmet Maki,Normal,2024-01-02T17:02:17
662069,555096,1704207737,Futomaki,Normal,2024-01-02T17:02:17
662070,555096,1704207737,Hosomaki,Normal,2024-01-02T17:02:17
662071,555096,1704207737,Rispapir Ruller,Normal,2024-01-02T17:02:17
662072,555096,1704207737,Dim Sum,Normal,2024-01-02T17:02:17
662073,555096,1704207737,Nigiri,Normal,2024-01-02T17:02:17
662074,555096,1704207737,Børne Menu,Normal,2024-01-02T17:02:17
662075,555096,1704207737,Sushi Menu,Normal,2024-01-02T17:02:17
662076,555096,1704207737,Varmeretter,Normal,2024-01-02T17:02:17
662080,555096,1704207737,Varmeretter (Nudler og Ris),Normal,2024-01-02T17:02:17
662081,555096,1704207737,Sodavand,Normal,2024-01-02T17:02:17
662082,555096,1704207737,Øl,Normal,2024-01-02T17:02:17
662083,555096,1704207737,Caﬀe &Te,Normal,2024-01-02T17:02:17
662084,555096,1704207737,Hvidvine,Normal,2024-01-02T17:02:17
662085,555096,1704207737,Rødvine,Normal,2024-01-02T17:02:17
662086,555096,1704207737,Rosevin,Normal,2024-01-02T17:02:17
662087,555096,1704207737,Sake,Normal,2024-01-02T17:02:17
662088,555096,1704207737,Tilbehør,Normal,2024-01-02T17:02:17
665716,583953,1704220704,Slice,Normal,2024-01-02T20:38:24
665783,583953,1704221297,Ekstra,Normal,2024-01-02T20:48:17
666357,471431,1704226858,Forkæl dig selv med lidt ekstra,Normal,2024-01-02T22:20:58
667476,667471,1704268450,Nyt vinyl,Normal,2024-01-03T09:54:10
668102,668071,1704276958,Unspecified,Normal,2024-01-03T12:15:58
668703,668642,1704278453,Varekatalog,Normal,2024-01-03T12:40:53
678611,571262,1704352274,JUICE / MILKSHAKE,Normal,2024-01-04T09:11:14
680001,431733,1704363723,Mest brugte,Normal,2024-01-04T12:22:03
683414,555096,1704373773,Libitum,Normal,2024-01-04T15:09:33
686258,686203,1704381556,Sodavand\kildevand\slush ice,Normal,2024-01-04T17:19:16
687033,555096,1704383464,Bord nummer,Normal,2024-01-04T17:51:04
687312,687188,1704384389,Diverse,Normal,2024-01-04T18:06:29
692647,555096,1704407126,Tilbud menu,Normal,2024-01-05T00:25:26
693210,462595,1704435710,Tilbud,Normal,2024-01-05T08:21:50
694971,656926,1704448835,Pizza,Normal,2024-01-05T12:00:35
