item_id,item_name,profit,profit_share
5964636,Katjes Eventyr Land,,
5964637,Top Star Mix,,
5964638,Sour Patch Kids Blue Raspberry,,
5964639,Mega Roulette Fruit 45g Haribo,,
5964640,Stimorol Original,,
5964641,Spearmint Flavour,,
5964642,Mentos,,
5964643,Mentos Fruit,,
5964644,Haribo Mega-Roulette Liquorice,,
5964645,Mega Roulette,,
5964646,Kaugummi Wild Cherry Flavour,,
5964647,Stimerol Chewing-gum,,
5964648,Stimorol Wild Cherry,,
5964649,Stimerol Original sugarfree,,
5964650,Stimerol Peppermint Flavour sugarfree,,
5964651,Stimorol,,
5964652,Sherbet dip,,
5964653,Orginal Pepe,,
5964654,Carls Junior 5 Stk Chicken Tenders,,
5964655,Lakerol Strawberry Lime,,
5964656,Smurf,,
5964657,Mike And Ike,,
5964658,Mike And Ike Tropical Typhoon,,
5964659,Toxic Waste Candy Dynamics Red Sour Candy,,
5964660,Mike & Ike - Berry Blast,,
5964661,Toxic Waste,,
5964662,Mike and Ike Original Fruits,,
5964663,Mike And Ike Tropical Typhoon,,
5964664,Mike & Ike - Berry Blast,,
5964665,Mike And Ike Minis,,
5964666,Mike And Ike Cherry,,
5964667,Juicy Drop,,
5964669,Odense Pilsner 6-pack,,
5964670,Grøn Tuborg Pilsner 6-pack,,
5964671,Odense Classic,,
5964672,Royal Export 6-pack,,
5964673,Tuborg Classic,,
5964674,Royal IPA,,
5964675,Tuborg Grøn Dåse,,
5964676,Carlsberg Canette De Bière,,
5964677,Royal Export,,
5964678,Tuborg Grøn Pilsner,,
5964679,Odense Pilsner,,
5964680,Royal Export,,
5964681,Odense Classic,,
5964682,Royal Pilsner,,
5964683,Tuborg Classic,,
5964684,"Giraf Beer 7,3%",,
5964685,Albani Odense Classic,,
5964686,Carlsberg Pilsner,,
5964687,Odense Pilsner,,
5964688,Giraf Beer 10%,,
5964689,Classic,,
5964690,Tuborg Guld Pilsner,,
5964691,Breezer Zesty Orange,,
5964692,Shaker Original,,
5964693,Breezer Rasberry & Yuzu,,
5964694,Juicy Peach,,
5964695,Shaker Sport,,
5964696,Faxe Kondi Free,,
5964697,Coca-cola,,
5964698,Faxe Kondi,,
5964699,Coca Cola Zero,,
5964700,Pepsi,,
5964701,Pepsi Max,,
5964702,Kirvi Strawberry & Rasberry,,
5964703,Peach Black Tea,,
5964704,Fersken Ice Tea,,
5964705,Appelsin & Mango Aquador,,
5964706,Aquador Mango Ice Tea,,
5964707,Faxe Kondi Zero,,
5964708,Coca-cola,,
5964709,Pepsi Max,,
5964710,Faxe Kondi,,
5964711,Faxe Kondi,,
5964712,Pepsi,,
5964713,Bomba Mojito Energy,,
5964714,Bomba Classic Energy,,
5964715,Red Bull Sugar Free,,
5964716,Red Bull The Blue Edition,,
5964717,The Purple Edition,,
5964718,Red Bull Curua-hyldeblomst,,
5964719,Bold True Iced Espresso,,
5964720,Energy Drink Mango,,
5964721,Faxe Kondi Booster,,
5964722,Red Bull The Red Edition,,
5964723,Choco Iced Espresso,,
5964724,Red Bull Energy Drink,,
5964725,Red Bull The Apricot Edition,,
5964726,Burn Energy Drink,,
5964727,Frosty Blue Zero,,
5964728,Booster Twisted Surf,,
5964729,Booster Original - 0 Kcal,,
5964730,Booster Sort - Faxe Kondi,,
5964731,Aussie Lemonade,,
5964732,Monster Energy,,
5964733,Monster Zero Sugar,,
5964734,Ultra Peachy Keen,,
5964735,Rockstar Energy Drink,,
5964736,Mountain Water,,
5964737,Mango,,
5964738,Tropical,,
5964739,Blue Keld lemon lime,,
5964740,Blue Keld hindbær og jordbær,,
5964741,Aqua D'or ½ Ltr,,
5964742,Aqua Dor Med Brus,,
5964743,Alo Vera Vindrue,,
5964744,Citron Med Brus,,
5964745,Classic Chocolate Milk,,
5964746,Classic Chocolate Milk,,
5964747,Icelatte Cocio,,
5964748,Powerrade mango,,
5964749,Mogumogu strawberry,,
5964750,Mogu Mogu Pineapple,,
5964751,Watermelon Flavored Drink With Nata De Coco,,
5964752,Passion Fruit Flavored Drink With Nata De Coco,,
5964753,Awake,,
5964754,Calypso Pineapple Peach Limeade,,
5964755,Original Lemonade,,
5964756,Ocean Blue Lemonade,,
5964757,Faxe kondi pro,,
5964758,Capri Sun,,
5964759,Capri-sun Mango & Maracuyá,,
5964760,Gløgg & 3 Æbleskiver,240.0,3.494576139095994e-07
5964761,Samual Smith Chocolate stout,,
5964762,Black heart (brewdog),,
5964763,Benediktiner weissbier,,
5964764,Aecht Schlenkeria Rauchbier,,
5964832,Kridts Vegetarbrunch,,
5964833,Kridts Luksusbrunch,,
5964836,Rødgrød med Fløde,,
5964837,Youghurt med Müsli,,
5964838,Bruschetta,,
5964839,2 Pandekager med Sirup,200.0,2.9121467825799946e-07
5964840,Nøddecreme,15.0,2.184110086934996e-08
5964841,Cremet Tun,,
5964842,Laks,,
5964843,Glutenfri Brød,40.0,5.824293565159989e-08
5964844,Specialkaffe til Din Brunch,,
5964858,Vegetarsalat med Falafel,218.0,3.174239993012194e-07
5964859,Cæsarsalat,99.0,1.4415126573770973e-07
5964860,Tunsalat med Rejer,109.0,1.587119996506097e-07
5964861,Laksesalat med Valnødder,238.0,3.465454671270194e-07
5964864,Vegetarsandwich,,
5964867,Baguette,,
5964880,Kridts Hjemmelavede Tikka Masala,,
5964889,Isdessert (Kun for Børn),,
5964891,Børne French Fries,490.0,7.134759617320987e-07
5964896,Falafler,,
5964897,Fiskefilet,,
5964908,Latte Macchiato med Vanilje,,
5964909,Latte Macchiato med Karamel,,
5964910,Iced latte Macchiato,,
5964911,Iced latte Macchiato med Vanilje,,
5964912,Iced latte Macchiato med Karamel,,
5964913,Iced Bailey Latte,,
5964919,Irish Coffee,,
5964920,Bailey Latte,,
5964922,Iskakao Varm,,
5964925,Iceblended Kakao med Kokos,,
5964927,Smoothie med Eksotiske Frugter og æblejuice,,
5964930,Drinks,,
5964942,Fredagsbar EDELWEISS,300.0,4.368220173869992e-07
5964943,Fredagsbar ANARKIST,300.0,4.368220173869992e-07
5964944,Gin Hass,,
5964945,Pina Colada,,
5964946,Strawberry Daiquiri,,
5964950,TOGO Americano,,
5964951,TOGO CAFE au lait,,
5964952,TOGO Cafe Latte,60.0,8.736440347739985e-08
5964953,TOGO Cappunno,30.0,4.368220173869992e-08
5964954,TOGO Espresso,,
5964955,TOGO Revolution the,,
5964956,TOGO Iskaffe,40.0,5.824293565159989e-08
5964957,TOGO Varm chokolade,30.0,4.368220173869992e-08
5964958,TOGO ice-tea,,
5964959,TOGO Lemolade,,
5964960,TOGO Smoothie,,
5964961,TOGO Jordbormilkshak,,
5964963,Pomfritter (stor),98.0,1.4269519234641975e-07
5964964,Snack kurv,,
5964965,SNACK KURV,,
5964966,OLIVEN,,
5964967,PEANUTS,39.0,5.6786862260309894e-08
5964982,Julemenu 2 retter,,
5964988,Roasted Coconut Chips 40g,95.0,1.3832697217254974e-07
5964992,Faxe Kondi Appelsin 0 Kalorier,,
5964993,Faxe Kondi Appelsin,,
5964994,Faxe Kondi,,
5964995,Fanta Berry Imp,,
5964996,Fanta Pineapple,,
5964997,Faxe Kondi,,
5964998,Fanta Myrtilles,,
5964999,Fanta Strawberry 355ml Imp,,
5965000,Vimto Fizzy,,
5965001,Fanta Peach,,
5965002,Bubble Tea Apple Iced Tea,,
5965003,Fanta,,
5965004,Gazoz orange,,
5965005,Gazoz frugtsmag,,
5965006,Cola Zero,,
5965007,Pepsi max,,
5965008,Gatorade® Thirst Quencher Cool Blue™,,
5965009,Apple,,
5965010,Bold & Intense Thirst Quencher,,
5965011,"Thirst Quencher Lemon-lime Juice, Lemon-lime",,
5965012,Kinesisk fanta,,
5965013,Fanta grape,,
5965014,Fake kondi 6pack,,
5965015,Pepsi max 6pack,,
5965016,Faxe kondi 6pack,,
5965017,Sun Cola,,
5965018,Suntop,,
5965019,Sun top,,
5965020,Pepsi,,
5965028,Unspecified,0.0,0.0
5965035,Blanc 1664 mellem,260.0,3.785790817353993e-07
5965036,Blanc 1664 lille,240.0,3.494576139095994e-07
5965047,Krus Azura,267.0,3.887715954744293e-07
5965055,ABAYA,0.0,0.0
5965061,GARDINER,0.0,0.0
5965062,TÆPPER,0.0,0.0
5965073,Mango,0.0,0.0
5965078,Chilisauce,0.0,0.0
5965081,Hvide bønner,,
5965082,Grønne Bønner,0.0,0.0
5965083,Hvedekerner,0.0,0.0
5965084,Oliven olie,0.0,0.0
5965085,Røde bønner,,
5965086,Kanel hel,,
5965087,Kardemomme,,
5965088,Nellike,,
5965089,Nigellafrø,,
5965091,Lovpligtig embalage afgift,32.0,4.6594348521279917e-08
5965099,dase,0.0,0.0
5965101,juice,0.0,0.0
5965105,Gavekort,0.0,0.0
5965116,Unspecified,,
5965129,Franskbrød m. pålæg,130.0,1.8928954086769965e-07
5965130,oks slices 300g,356.0,5.183621272992391e-07
5965131,Dried fisk 100g,390.0,5.67868622603099e-07
5965132,Rejesalat,,
5965152,cake,78.0,1.1357372452061979e-07
5965167,Unspecified,0.0,0.0
5965178,Red dates seedless 200g,288.0,4.1934913669151923e-07
5965179,Øreringe,60.0,8.736440347739985e-08
5965182,Key lime pie (fierce),,
5965183,Funeral clown (sudden death),,
5965184,Prince of darkness (neon raptor),,
5965185,Dark horse (full circle),90.0,1.3104660521609975e-07
5965186,Mamoset (missing link),,
5965187,Hazy discovery Montpellier (pinta),,
5965188,Triple hop cashmere (duvel),,
5965189,Razzie passion (salama brewing),,
5965190,Object magnitude (gamma) 0.25,,
5965191,Weißbier (erdinger),,
5965193,Dunkeld (erdinger),140.0,2.0385027478059963e-07
5965195,Unspecified,,
5965201,Maïs Soufflé Épicé,360.0,5.24186420864399e-07
5965202,Flaming hot,,
5965203,Knoppers,,
5965207,Gavekort 100 kr.,100.0,1.4560733912899973e-07
5965208,Gavekort 200 kr.,400.0,5.824293565159989e-07
5965222,Unspecified,,
5965235,Unspecified,0.0,0.0
5965240,test soed,1.0,1.4560733912899974e-09
5965246,sovs,19.0,2.766539443450995e-08
5965247,kartofler,19.0,2.766539443450995e-08
5965248,ananas,,
5965249,champignon,,
5965250,peberfrugt,,
5965251,ost,,
5965252,kebap,,
5965253,skinke,12.0,1.7472880695479968e-08
5965254,kylling,,
5965255,pepperoni,12.0,1.7472880695479968e-08
5965256,rejer,,
5965257,dressing,30.0,4.368220173869992e-08
5965264,Unspecified,,
5965283,Beef Burger,,
5965284,Cheese Burger,,
5965285,Veggie King,,
5965286,Spicy Buffalo,,
5965287,Barbeque Burger,,
5965288,French Fries,,
5965289,Chicken Wings,,
5965290,Coleslaw,,
5965291,Corn on the cob,,
5965292,Soft drink,,
5965293,Milkshake,,
5965294,Berry Frappe,,
5965295,Apple pie,,
5965296,Berry ice cream,,
5965297,Profiterole,,
5965298,Cheesecake,,
5965302,Frost,70.0,1.0192513739029981e-07
5965476,"Tomatsauce, Ost, Nachos, Skinke",500.0,7.280366956449986e-07
5965478,Nachos Kylling,140.0,2.0385027478059963e-07
5965479,Nachos Ost,60.0,8.736440347739985e-08
5965488,Sheval,450.0,6.552330260804988e-07
5965492,Koko,520.0,7.571581634707986e-07
5965495,Nemo,130.0,1.8928954086769965e-07
5965498,Fam,,
5965502,Bacon,420.0,6.115508243417989e-07
5965512,Pommes Frites – Lille med 1 Pølse,90.0,1.3104660521609975e-07
5965528,Durum Skinke,240.0,3.494576139095994e-07
5965532,Indbagt Sandwich – Skinke,340.0,4.950649530385991e-07
5965533,Hjemmelavet Pita med Salat,200.0,2.9121467825799946e-07
5965538,Hjemmelavet Pita med Skinke,325.0,4.7322385216924914e-07
5965546,Tun,300.0,4.368220173869992e-07
5965547,Skinke,75.0,1.092055043467498e-07
5965568,Preserved Duck Egg 378g,336.0,4.892406594734391e-07
5965571,Wunderbaum city style,,
5965572,Iskraber,,
5965573,Vaskeskind,,
5965574,Autosvamp,,
5965575,Clean up,,
5965576,P skrive,,
5965577,Wunder baum blå,,
5965578,Wheelsbrush,,
5965579,Clear spronge,,
5965580,Scooter 4t,,
5965581,Textile cleaner,,
5965582,Motor olie 10w,,
5965583,Olie 0w20,,
5965584,Olie 5w30,,
5965585,Motor olie,,
5965586,Diesel rens,,
5965587,Service rens benzin,,
5965588,Diesel additiv,,
5965589,Glass cleaner,,
5965590,Insect cleaner,,
5965591,De-icer,,
5965592,Benzin rens,,
5965593,Bremsevæske,,
5965594,H4 pære,,
5965595,R5w,,
5965596,5w,,
5965597,H4,,
5965598,P21\5w,,
5965599,Cockpit shine,,
5965600,Tændrør,,
5965601,Tændrør,,
5965602,Kølervæske gul,,
5965603,Sprinklervæske,,
5965604,Adblue 4L,,
5965605,Adblue,,
5965607,Tændvæske 1 L,,
5965608,Firestarters,,
5965609,Vejsalt,,
5965610,Quickstart,,
5965611,Brænde blokke,,
5965613,Residentas rom,,
5965614,Rom,,
5965615,Underberg 44 % Vol.,,
5965617,Kings ultramarine,,
5965618,Kings original,,
5965619,Kings gul bb,,
5965620,Kings lilla,,
5965621,Kings gul,,
5965622,Kings blå,,
5965623,Winston red 100s,,
5965624,Kings blå hp,,
5965625,Winston grey,,
5965626,Winston red,,
5965627,Grå velo 4,,
5965628,Velo 5,,
5965629,Velo blå 3,,
5965630,Prince rød hp,,
5965631,Viking blå,,
5965632,Prince ultramarine,,
5965633,La rød 100 s,,
5965634,Viking blå 100s,,
5965635,Viking rød 100,,
5965636,Viking rød hp,,
5965637,Prince grå,,
5965638,La rød,,
5965639,Prince original hp,,
5965640,Prince rød 100s,,
5965641,Prince originial bp,,
5965642,Prince rød bp,,
5965643,Prince original 100s,,
5965644,Camel shift,,
5965645,Marlboro red soft pack,,
5965646,Skjold blå 100s,,
5965647,Pall mall blå,,
5965648,Marlboro one 100s,,
5965649,Pall mall ultra,,
5965650,Pall mall original red 100s,,
5965651,L&m blue label,,
5965652,Marlboro red,,
5965653,Marlboro one soft pack,,
5965654,Skjold rød,,
5965655,Pall mall red,,
5965656,Marlboro one,,
5965657,Skjold 100s,,
5965658,Jiwa 12 pack,,
5965659,Smokers choice,,
5965660,Smokers choice rolling paper,,
5965661,Jiwa 8 pack,,
5965662,Smokers choice samle pakke,,
5965663,Jiwa filter 4 pack,,
5965664,Smoking blå paper,,
5965665,Smokers choice filter,,
5965666,Smoking brun paper,,
5965667,Mascotte ekstra,,
5965668,Mascotte original,,
5965669,Smokers choice king size,,
5965670,Smokers choice rolling paper,,
5965671,Smokers choice filter gold,,
5965672,Storm lighter,,
5965673,Lighter Gs 1 Ordinær,,
5965674,Ligther,,
5965675,Benzina,,
5965676,Miel,,
5965677,Nøddemix,,
5965678,Pistacie Ristede Og Saltede,,
5965679,Peanuts,,
5965681,Bærepose,,
5965682,Kaffe 1 kop,,
5965683,Kaffe 2 stk,,
5965685,Mars,,
5965686,Smarties White,,
5965687,Twix,,
5965688,Raffaello,,
5965689,Iion Choco,,
5965690,Smarties,,
5965691,Anthon Berg Marzipan Bar,,
5965692,Skumbanan,,
5965693,Lion White,,
5965694,Guld Barbe,,
5965695,Myslibar M. Chokolade / Banan,,
5965696,Corny,,
5965697,Big Corny,,
5965698,Snickers,,
5965699,Dumle Crunchy,,
5965700,Bounty,,
5965701,Holly Bar Original,,
5965702,"Nestlé Kit Kat 41,5g Chocolate Covered Wafer Bar",,
5965703,Yankee Original,,
5965704,Guldbar Mørk Chokolade,,
5965705,2x Snickers,,
5965706,Skildpadde,,
5965708,Forret,270.0,3.931398156482993e-07
5965715,brod,12.0,1.7472880695479968e-08
5965722,Unspecified,,
5965741,Fischpasta 400g,65.0,9.464477043384982e-08
5965743,Buldak Spicy Ramen,175.0,2.5481284347574953e-07
5965744,250,,
5965746,Choya umeshu 160g,520.0,7.571581634707986e-07
5965750,94,,
5965752,97,,
5965780,Sodavand 50 cl,,
5965783,Vand 50 cl,,
5965786,Witamin Well 50 cl,,
5965789,Juice 20 cl,,
5965792,Sports Shake,,
5965794,Energi Juice,,
5965797,Ice CoKe Shake,,
5965800,Boller Gulerod,,
5965802,Kage,,
5965804,Americano,,
5965807,Cafe Latte,,
5965810,Cappuccino,,
5965812,Chokolade,,
5965813,The,225.0,3.276165130402494e-07
5965815,Filter KaKe Lille,,
5965816,Filter Kaffe Stor,,
5965817,Kande Kaffe,250.0,3.640183478224993e-07
5965818,Kande KaKe,,
5965821,Panini med Serano,,
5965823,Panini med Tun,,
5965826,Sandwich,,
5965828,Cheese Burger,,
5965829,Burger,,
5965832,Crispy Kyllinge Burger,,
5965834,Luksus Toast Foccia,,
5965837,Fransk Hotdog,,
5965840,Pomfritter,,
5965842,Frugt,,
5965844,Slik,,
5965854,CHOYA Uji Matcha Green Tea Umeshu 720ml,255.0,3.7129871477894933e-07
5965856,CHOYA Extra year Umeshu with Aka Shiso 700ml,325.0,4.7322385216924914e-07
5965857,Creamy Coconut,160.0,2.3297174260639956e-07
5965859,Creamy Coconut,,
5965860,Creamy Coconut,,
5965862,Lucky cat Solar S,69.0,1.0046906399900981e-07
5965863,Lucky cat Solar L,178.0,2.5918106364961954e-07
5965864,Lucky Cat Solar L2 Troditional,82.0,1.1939801808577977e-07
5965865,Lucky cat Solar M2,150.0,2.184110086934996e-07
5965868,Willemoes IPA stor,240.0,3.494576139095994e-07
5965870,Willemoes IPA lille,40.0,5.824293565159989e-08
5965874,tapas ×1,450.0,6.552330260804988e-07
5965878,Glögg flaske 600 ml,100.0,1.4560733912899973e-07
5965879,Nytårsmenu 1,,
5965880,Nytårsmenu 2,,
5965881,Nytårsmenu 3,,
5965887,Masseria Li Veli - Contrade Primitivo – Puglia IGT 2023,79.0,1.1502979791190979e-07
5965888,Masseria Li Veli - MLV Salento IGT Primitivo 2021,,
5965896,Monteforte - APPASSIMENTO ROSSO IGT V.TO ''PRIMA PIETRA',,
5965898,Monteforte - Prima Pietra Amarone Della Valpolicella 2020,,
5965916,Clivus - Ripasso,,
5965927,Rejemad,252.0,3.669304946050793e-07
5965943,Mellow,147.0,2.140427885196296e-07
5965944,Champagne Mondet - Magnum Grande Reserve,,
5965949,Haltinger - dessertvine,150.0,2.184110086934996e-07
5966013,Schweppes Indan Tonic Water,105.0,1.5288770608544972e-07
5966016,Somersby Apple 4.5%,120.0,1.747288069547997e-07
5966017,Rosedale Ridge Chardonnay South Eastern Australia,,
5966018,"Castellani Villa Lucia Pinot Grigio, Italien",398.0,5.795172097334189e-07
5966019,"Castellani Tomaiolo Oevieto Classico, Italien",199.0,2.8975860486670946e-07
5966020,"Moselland Rieslng Qualitatswein, Tyskland",,
5966021,"Rosedale Ridge , Shiraz Rose, Australien 75cl",,
5966022,"Avispa Tempranillo, økologisk, Spanien 75cl",189.0,2.751978709538095e-07
5966024,"Armas De Guerre Mencia Unoaked Red Bierzo, Spanien 75cl",199.0,2.8975860486670946e-07
5966028,"Barolo I Leoni Docg, Italian 75cl",,
5966029,"Le Gore Brunello Di Montalcino Toscany, Italien 75cl",,
5966030,"Coste Vennet, Amarone De Valpolicella Veneto, Italien 75cl",399.0,5.80973283124709e-07
5966031,Sandiliano Spumante Dessert 75cl,,
5966036,Hovedret,,
5966037,Dessert,,
5966059,Spaghetti Aglio Olio,417.0,6.071826041679289e-07
5966081,½ Kylling,,
5966088,Napoli,,
5966096,Orient,297.0,4.324537972131292e-07
5966100,Amigo,476.0,6.930909342540388e-07
5966104,Calzone,516.0,7.513338699056387e-07
5966108,En Børne Ret + is Dessert,258.0,3.7566693495281934e-07
5966112,Sorbet Orange,,
5966115,Maejan Café,64.0,9.318869704255983e-08
5966117,Café Mexicano,256.0,3.7275478817023933e-07
5966118,Caffé Italiano,,
5966119,Café Azteca,148.0,2.154988619109196e-07
5966120,Cappuccino,,
5966121,Espresso,,
5966123,Te,102.0,1.4851948591157974e-07
5966125,Insalata Dello Chef,436.0,6.348479986024388e-07
5966126,Insalata Mista,99.0,1.4415126573770973e-07
5966127,Insalata Della Casa,218.0,3.174239993012194e-07
5966128,Champignong,,
5966129,Oliven,,
5966131,Kartofler,,
5966132,Ananas,,
5966133,Champignon,8.0,1.1648587130319979e-08
5966134,Peberfrugt,,
5966135,Ost,32.0,4.6594348521279917e-08
5966136,Kebap,24.0,3.4945761390959936e-08
5966137,Skinke,84.0,1.2231016486835978e-07
5966138,Kylling,,
5966139,Pepperoni,,
5966140,Rejer,,
5966141,Dressing,50.0,7.280366956449987e-08
5966142,Brod,,
5966144,25 cl juleøl,,
5966145,50 cl juleøl,,
5966146,75 cl juleøl,,
5966147,"Eva Overgaard, grafik og akvarel, varesalg",0.0,0.0
5966148,Burger frost,105.0,1.5288770608544972e-07
5966149,Teset,,
5966157,Unspecified,0.0,0.0
5966167,Øl,,
5966169,Blanc,,
5966196,Corn snack 5*12g,116.0,1.689045133896397e-07
5966213,Julefrokost,0.0,0.0
5966220,Mellow - Hot Choc,,
5966221,Croissant m. Cream cheese,160.0,2.3297174260639956e-07
5966225,Gardenia,120.0,1.747288069547997e-07
5966226,Lost Weekend,,
5966227,The Splash,180.0,2.620932104321995e-07
5966230,The Splash,60.0,8.736440347739985e-08
5966231,Lost Weekend,60.0,8.736440347739985e-08
5966234,Gardenia,120.0,1.747288069547997e-07
5966239,Domaine Verdant - Olie 125 ml,,
5966240,Domaine Verdant - olie 500 ml,,
5966241,Sassaia - Chardonnay,298.0,4.339098706044192e-07
5966245,Kiksekage 1/2,220.0,3.203361460837994e-07
5966246,Kiksekage,440.0,6.406722921675988e-07
5966247,kransekage konfekt,160.0,2.3297174260639956e-07
5966265,Flødebolle,35.0,5.096256869514991e-08
5966268,1 Kugle med Soft Ice,,
5966270,2 Kugler med Soft Ice,,
5966272,3 Kugler med Soft Ice,,
5966274,4 Kugler med Soft Ice,,
5966276,5 Kugler med Soft Ice,,
5966277,Børne Bæger,495.0,7.207563286885487e-07
5966278,Ekstra Kugle,,
5966281,Flødebolle,40.0,5.824293565159989e-08
5966282,Havnevaffel,120.0,1.747288069547997e-07
5966292,Hjerte Vaffel med Soft Ice,450.0,6.552330260804988e-07
5966293,Banana Split,470.0,6.843544939062987e-07
5966294,Ekstra Kugle (10),,
5966295,Soft Ice,150.0,2.184110086934996e-07
5966296,Drys,6.0,8.736440347739984e-09
5966297,Flødebolle,,
5966301,Varme chokolade med Soft Ice,105.0,1.5288770608544972e-07
5966304,Swirls,,
5966305,Slush - Ice Small,,
5966306,Slush - Ice Medium,,
5966307,Slush - Ice Large,,
5966308,Mega Bubble,,
5966309,Soft Ice,,
5966310,Sodavand,20.0,2.9121467825799945e-08
5966311,Vand,,
5966318,Crispy,95.0,1.3832697217254974e-07
5966320,Gloegg,413.0,6.013583106027689e-07
5966321,Bøf bearnaise,,
5966323,Unspecified,,
5966327,Smørfisk,,
5966335,æbleskiver,273.0,3.975080358221693e-07
5966367,Snacks rejer pr person,207.0,3.0140719199702943e-07
5966375,Lokale / Øl/Vand/Vin/Spiritus Ad Lib.,0.0,0.0
5966384,Gavekort,200.0,2.9121467825799946e-07
5966398,Kylling Burger,325.0,4.7322385216924914e-07
5966400,2 Fiskefilet med Pommes Frites,,
5966423,MASUMI JP Sake Karakuchi GOLD 300ml,109.0,1.587119996506097e-07
5966424,JP Sake Kop & Te Kop BL,,
5966425,JP Sake Kop Te Kop AQ,,
5966426,MASUMI JP Sake Karakuchi GOLD 720ml,440.0,6.406722921675988e-07
5966431,Nr.25-Nr.45,280.0,4.0770054956119925e-07
5966432,Nr 46,,
5966433,Nr.47,,
5966434,Nr. 48,,
5966435,Negle,,
5966446,Waffle rice,,
5966451,Lille rødvin,210.0,3.0577541217089944e-07
5966458,Rundstykke,,
5966459,Ost/pålæg,,
5966464,Margherita,,
5966465,Pepperoni Pizza,,
5966472,Kylling Pizza,,
5966473,Oksekød Pizza,,
5966474,Vegetar Pizza,,
5966475,Marina Pizza,,
5966476,Mama Mia Pizza,,
5966477,Byg Selv Pizza,,
5966492,Kebab Durum,138.0,2.0093812799801962e-07
5966499,Kylling Durum,,
5966500,Falafel Durum,,
5966508,Ost,,
5966509,Zataar,,
5966510,Mix,,
5966511,Chili,,
5966512,Kød,,
5966513,Kylling,,
5966514,Pepperoni,,
5966523,FRIT VALG 10 STK,,
5966529,Hamburger,,
5966532,Cheeseburger,,
5966542,Crispy Chicken Sandwich,,
5966549,1/2 Kylling,,
5966551,Shawarma Ret (ris/pommes'),,
5966552,Kylling Ret  (ris/pommes),,
5966553,Falafel Ret (ris/pommes),,
5966555,Spaghetti Bolognese,,
5966556,Pasta Alfredo,,
5966562,Sodavand 33cl,12.0,1.7472880695479968e-08
5966563,"Sodavand 0,5l",30.0,4.368220173869992e-08
5966564,Sodavand 2l,,
5966565,"Frisk Presset Juice 0,5l",45.0,6.552330260804987e-08
5966566,Ayran,,
5966568,Diverse,,
5966582,Boude Baudin - Cuvée La Pensée de Rose 2007,319.0,4.644874118215092e-07
5966589,Pascal Walczak - Coteaux Champenois Rouge Les Chanzeux 2022,,
5966597,Bernard Lonclas - Cuvée Millesime Brut 2015,,
5966601,Beatrix - Nature Blanc de Noirs Premier Cru,,
5966607,Barbier Louvet - Cuvée d'Ensemble Prestige Grand Cru Brut,450.0,6.552330260804988e-07
5966615,Mastinell - Nature Gran Reserva 2014,,
5966626,Folktale - Josephs Blend 2021,465.0,6.770741269498488e-07
5966629,Folktale - The White Witch 2022,155.0,2.256913756499496e-07
5966633,La Massa - Giorgio Primo 2020,,
5966636,Dessertvine 1,,
5966640,Mellow - chokolade,,
5966641,Domaine Verdant - Olie 250ml,396.0,5.766050629508389e-07
5966642,Domaine Verdant - Olie 500ml,,
5966643,Kyllingeburger,450.0,6.552330260804988e-07
5966646,dummy,,
5966647,dummy,,
5966648,TIIBUD,,
5966660,Duc De Foix Cava Brut,285.0,4.149809165176492e-07
5966665,Jp cat bowl,276.0,4.0187625599603924e-07
5966668,"Velkomstdrink portotonic. 35,-",,
5966675,Kransekage,75.0,1.092055043467498e-07
5966681,Børne menu,0.0,0.0
5966685,Teriyaki sauce 185g,350.0,5.096256869514991e-07
5966698,Macarons,126.0,1.8346524730253966e-07
5966699,Jule småkager,30.0,4.368220173869992e-08
5966700,4 kransekagestykker,400.0,5.824293565159989e-07
5966730,Aloo chana chat,207.0,3.0140719199702943e-07
5966732,Chicken Samosa,462.0,6.727059067759788e-07
5966734,Samosa chat,474.0,6.901787874714587e-07
5966735,Chicken 65,87.0,1.2667838504222977e-07
5966736,Hara bhara kebab,348.0,5.067135401689191e-07
5966737,Chilli chicken,388.0,5.64956475820519e-07
5966738,Vadai,,
5966739,Sambar,,
5966740,Plain Dosa (VG) (G),,
5966741,Ghee Dosa (VG) (G),,
5966742,Butter Dosa (VG)(G),,
5966743,Podi Dosa (VG) (G),,
5966744,Egg Dosa (VG) (G),,
5966745,Chocolate Dosa (VG) (G),,
5966746,Masala Dosa (VG) (G),,
5966747,Podi Masala Dosa (VG) (G),,
5966748,Paneer Dosa (VG) (G),,
5966749,Chicken Dosa (VG) (G),,
5966750,Lamb Dosa (VG) (G),,
5966751,Plain (V) (G),,
5966752,Ghee (V) (G),,
5966753,Butter (V) (G),,
5966754,Podi (V) (G),,
5966755,Onion (V) (G),,
5966756,Tomat (V) (G),,
5966757,Egg (V) (G),,
5966758,Chicken (V) (G),,
5966759,Lamb (V) (G),,
5966760,Chettinad Veg Kurma (V) (G),,
5966761,Vendakka Masala (V) (G),,
5966762,Kathirikkai Kara Kulambu (V) (G),,
5966763,Paneer Masala (G),,
5966764,Keerai Kulambu (V) (G),,
5966765,Kushka Rice (G),,
5966766,Chettinad Chicken Masala (G),,
5966767,Chicken Pepper Fry (G),,
5966768,Spinach Chicken Masala,,
5966769,Chettinad Chicken Biryani,,
5966770,Urban Butter Chicken (G),,
5966772,Madurai Mutton Fry (G),,
5966773,Spinach Lam Masala (G),,
5966774,Lamb Sukka (G),,
